comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16
226190,nM,Ki,,BAO_0000192,Ki,36277,Binding affinity against human androgen receptor,B,,CHEMBL651951,10.1021/jm980366a,9784110,CHEMBL1131161,"5-Benzylidene 1,2-dihydrochromeno[3,4-f]quinolines, a novel class of nonsteroidal human progesterone receptor agonists.",PUBLICATION,"A novel series of nonsteroidal progestins, 5-benzylidene-1, 2-dihydrochromeno[3,4-f]quinolines (2), was discovered, and a preliminary structure-activity relationship study around the 5-benzylidene ring generated several potent human progesterone receptor agonists (compounds 8, 16). These new progestins showed biological activities (EC50 = 5.7 and 7.6 nM) similar to progesterone (EC50 = 2.9 nM) in the cotransfection assay with high efficacy (132% and 166%) and binding affinity (Ki = 0.66 and 0.83 nM) similar to medroxyprogesterone acetate (MPA) (Ki = 0.34 nM). A representative analogue, 8, demonstrated similar oral potency to MPA in the uterine wet weight/mammary gland morphology assay in ovariectomized rats.",,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1cc(F)ccc1F)Oc1ccccc1-3,C26H21F2NO,CHEMBL137103,887.0,,,,,,,,,,,,,,,,
226650,nM,Ki,,BAO_0000192,Ki,36277,Binding affinity against human androgen receptor,B,,CHEMBL651951,10.1021/jm980366a,9784110,CHEMBL1131161,"5-Benzylidene 1,2-dihydrochromeno[3,4-f]quinolines, a novel class of nonsteroidal human progesterone receptor agonists.",PUBLICATION,"A novel series of nonsteroidal progestins, 5-benzylidene-1, 2-dihydrochromeno[3,4-f]quinolines (2), was discovered, and a preliminary structure-activity relationship study around the 5-benzylidene ring generated several potent human progesterone receptor agonists (compounds 8, 16). These new progestins showed biological activities (EC50 = 5.7 and 7.6 nM) similar to progesterone (EC50 = 2.9 nM) in the cotransfection assay with high efficacy (132% and 166%) and binding affinity (Ki = 0.66 and 0.83 nM) similar to medroxyprogesterone acetate (MPA) (Ki = 0.34 nM). A representative analogue, 8, demonstrated similar oral potency to MPA in the uterine wet weight/mammary gland morphology assay in ovariectomized rats.",,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1)Oc1ccccc1-3,C26H23NO,CHEMBL134421,2660.0,,,,,,,,,,,,,,,,
227145,nM,Ki,,BAO_0000192,Ki,36277,Binding affinity against human androgen receptor,B,,CHEMBL651951,10.1021/jm980366a,9784110,CHEMBL1131161,"5-Benzylidene 1,2-dihydrochromeno[3,4-f]quinolines, a novel class of nonsteroidal human progesterone receptor agonists.",PUBLICATION,"A novel series of nonsteroidal progestins, 5-benzylidene-1, 2-dihydrochromeno[3,4-f]quinolines (2), was discovered, and a preliminary structure-activity relationship study around the 5-benzylidene ring generated several potent human progesterone receptor agonists (compounds 8, 16). These new progestins showed biological activities (EC50 = 5.7 and 7.6 nM) similar to progesterone (EC50 = 2.9 nM) in the cotransfection assay with high efficacy (132% and 166%) and binding affinity (Ki = 0.66 and 0.83 nM) similar to medroxyprogesterone acetate (MPA) (Ki = 0.34 nM). A representative analogue, 8, demonstrated similar oral potency to MPA in the uterine wet weight/mammary gland morphology assay in ovariectomized rats.",,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccc(F)c(F)c1)Oc1ccccc1-3,C26H21F2NO,CHEMBL342426,1000.0,,,,,,,,,,,,,,,,
236019,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,C24H29ClO4,CHEMBL139835,14.0,,,,,,,,,,,,,,,,
262064,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,Cn1c(=O)cc(C(F)(F)F)c2cc3c(cc21)N1CCCC1(C)CC3,C18H19F3N2O,CHEMBL157407,78.0,,,,,,,,,,,,,,,,
262065,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,Oc1cc(C(F)(F)F)c2cc3c(cc2n1)NC1(CCCCC1)CC3,C18H19F3N2O,CHEMBL345854,9.0,,,,,,,,,,,,,,,,
262352,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,Cn1c(=O)cc(C(F)(F)F)c2cc3c(cc21)NC(C)(C)CC3,C16H17F3N2O,CHEMBL346827,56.0,,,,,,,,,,,,,,,,
262354,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,Cc1c2c(cc3c(C(F)(F)F)cc(=O)n(C)c13)C(C)CC(C)(C)N2,C18H21F3N2O,CHEMBL352002,40.0,,,,,,,,,,,,,,,,
262355,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,CC1=CC(C)(C)Nc2c1cc1c(C(F)(F)F)cc(=O)n(C)c1c2C,C18H19F3N2O,CHEMBL160923,874.0,,,,,,,,,,,,,,,,
262426,nM,Ki,,"Entry 0: BAO_0000192, Entry 1: BAO_0000192, ",Ki,"Entry 0: 36279, Entry 1: 438257, ","Entry 0: Binding affinity for human androgen receptor in transiently-transfected COS-1 cells., Entry 1: Binding affinity to human androgen receptor expressed in CV1 cells, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL651953, Entry 1: CHEMBL887363, ","Entry 0: 10.1021/jm970699s, Entry 1: 10.1016/j.bmcl.2007.01.007, ","Entry 0: 9484511, Entry 1: 17257838, ","Entry 0: CHEMBL1131477, Entry 1: CHEMBL1144605, ","Entry 0: Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines., Entry 1: Discovery of an androgen receptor modulator pharmacophore based on 2-quinolinones., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases., Entry 1: A series of alkylamino-2-quinolinone compounds (3) was discovered as androgen receptor modulators based on an early linear tricyclic quinoline pharmacophore (1). The series demonstrated selective high binding affinity to androgen receptor and potent receptor modulating activities in the cotransfection assays., ",,CC1(C)C=Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C15H13F3N2O,CHEMBL350877,73.0,86.0,,,,,,,,,,,,,,,
262456,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,C[C@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2NC(C)(C)[C@H]1C,C17H19F3N2O,CHEMBL156641,456.0,,,,,,,,,,,,,,,,
262457,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,CC1=C(C)C(C)(C)Nc2cc3nc(O)cc(C(F)(F)F)c3cc21,C17H17F3N2O,CHEMBL349539,268.0,,,,,,,,,,,,,,,,
262629,nM,Ki,,BAO_0000192,Ki,36279,Binding affinity for human androgen receptor in transiently-transfected COS-1 cells.,B,,CHEMBL651953,10.1021/jm970699s,9484511,CHEMBL1131477,"Synthesis and biological activity of a novel series of nonsteroidal, peripherally selective androgen receptor antagonists derived from 1,2-dihydropyridono[5,6-g]quinolines.",PUBLICATION,"A new nonsteroidal antiandrogenic pharmacophore has been discovered using cell-based cotransfection assays with human androgen receptor (hAR). This series of AR antagonists is structurally characterized by a linear tricyclic 1,2-dihydropyridono[5,6-g]quinoline core. Analogues inhibit AR-mediated reporter gene expression and bind to AR as potently as or better than any known AR antagonists. Several analogues also showed excellent in vivo activity in classic rodent models of AR antagonism, inhibiting growth of rat ventral prostate and seminal vesicles, without accompanying increases in serum gonadotropin and testosterone levels, as is seen with other AR antagonists. Investigations of structure-activity relationships surrounding this pharmacophore resulted in molecules with complete specificity for AR, antagonist activity on an AR mutant commonly observed in prostate cancer patients, and improved in vivo efficacy. Molecules based on this series of compounds have the potential to provide unique and effective clinical opportunities for treatment of prostate cancer and other androgen-dependent diseases.",,CCC1(C)CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,C16H17F3N2O,CHEMBL351148,29.0,,,,,,,,,,,,,,,,
