comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21
2228069,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1689732, Entry 1: 1689767, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: A, ",,"Entry 0: CHEMBL4040302, Entry 1: CHEMBL4040337, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ",,Cn1c(C#N)ccc1-c1ccc(O)cc1Cl,C12H9ClN2O,CHEMBL4088158,31.0,80.0,,,,,,,,,,,,,,,,,,,,
2228483,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(-c2ccc(O)cc2)cc(C(F)(F)F)c1C#N,C13H9F3N2O,CHEMBL4088572,66.0,,,,,,,,,,,,,,,,,,,,,
2231314,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1cc(F)c(O)cc1F,C12H8F2N2O,CHEMBL4091403,84.0,,,,,,,,,,,,,,,,,,,,,
2235275,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1689732, Entry 1: 1689767, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: A, ",,"Entry 0: CHEMBL4040302, Entry 1: CHEMBL4040337, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ",,Cn1c(C#N)ccc1-c1c(F)cc(O)cc1F,C12H8F2N2O,CHEMBL4095364,61.0,90.0,,,,,,,,,,,,,,,,,,,,
2235794,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1689732, Entry 1: 1689767, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: A, ",,"Entry 0: CHEMBL4040302, Entry 1: CHEMBL4040337, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ",,Cn1c(C#N)ccc1-c1ccc(O)cc1F,C12H9FN2O,CHEMBL4095883,46.0,91.0,,,,,,,,,,,,,,,,,,,,
2240162,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,Cn1c(C#N)ccc1-c1ccc(O)cc1[N+](=O)[O-],C12H9N3O3,CHEMBL4100251,77.0,,,,,,,,,,,,,,,,,,,,,
2243552,%,Efficacy,,BAO_0000656,Efficacy,1689732,Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control,B,,CHEMBL4040302,10.1021/acs.jmedchem.7b00373,28696695,CHEMBL4038318,Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators.,PUBLICATION,"In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented.",,CCc1cc(-c2ccc(C#N)n2C)ccc1O,C14H14N2O,CHEMBL4103641,74.0,,,,,,,,,,,,,,,,,,,,,
2243957,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,"Entry 0: 1689732, Entry 1: 1689767, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay relative to control, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: A, ",,"Entry 0: CHEMBL4040302, Entry 1: CHEMBL4040337, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ",,Cn1c(C#N)ccc1-c1c(F)cc(O)cc1C#N,C13H8FN3O,CHEMBL4104046,49.0,112.0,,,,,,,,,,,,,,,,,,,,
2354548,%,Efficacy,,BAO_0000656,Efficacy,1869961,Inhibition of human androgen receptor relative to control,B,,CHEMBL4371128,10.1021/acs.jmedchem.7b01788,29400967,CHEMBL4371002,Fluorine and Fluorinated Motifs in the Design and Application of Bioisosteres for Drug Design.,PUBLICATION,"The electronic properties and relatively small size of fluorine endow it with considerable versatility as a bioisostere and it has found application as a substitute for lone pairs of electrons, the hydrogen atom, and the methyl group while also acting as a functional mimetic of the carbonyl, carbinol, and nitrile moieties. In this context, fluorine substitution can influence the potency, conformation, metabolism, membrane permeability, and P-gp recognition of a molecule and temper inhibition of the hERG channel by basic amines. However, as a consequence of the unique properties of fluorine, it features prominently in the design of higher order structural metaphors that are more esoteric in their conception and which reflect a more sophisticated molecular construction that broadens biological mimesis. In this Perspective, applications of fluorine in the construction of bioisosteric elements designed to enhance the in vitro and in vivo properties of a molecule are summarized.",,CC1(C)CCc2cc3c(cc2N1)NC(C#N)C=C3C(F)(F)F,C16H16F3N3,CHEMBL4447539,83.0,,,,,,,,,,,,,,,,,,,,,
2418825,%,Efficacy,,BAO_0000656,Efficacy,1869961,Inhibition of human androgen receptor relative to control,B,,CHEMBL4371128,10.1021/acs.jmedchem.7b01788,29400967,CHEMBL4371002,Fluorine and Fluorinated Motifs in the Design and Application of Bioisosteres for Drug Design.,PUBLICATION,"The electronic properties and relatively small size of fluorine endow it with considerable versatility as a bioisostere and it has found application as a substitute for lone pairs of electrons, the hydrogen atom, and the methyl group while also acting as a functional mimetic of the carbonyl, carbinol, and nitrile moieties. In this context, fluorine substitution can influence the potency, conformation, metabolism, membrane permeability, and P-gp recognition of a molecule and temper inhibition of the hERG channel by basic amines. However, as a consequence of the unique properties of fluorine, it features prominently in the design of higher order structural metaphors that are more esoteric in their conception and which reflect a more sophisticated molecular construction that broadens biological mimesis. In this Perspective, applications of fluorine in the construction of bioisosteric elements designed to enhance the in vitro and in vivo properties of a molecule are summarized.",,CC1(C)CCc2cc3c(cc2N1)NC(F)C=C3C(F)(F)F,C15H16F4N2,CHEMBL4548397,66.0,,,,,,,,,,,,,,,,,,,,,
