comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4
16457,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOC(=O)c1ccc(O)cc1,C9H10O3,CHEMBL15841,10000.0,,,,
16485,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,C8H10N4O2,CHEMBL113,5.0,,,,
16529,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,C16H16N2O4,CHEMBL16024,25118.9,,,,
16592,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,C8H6N4O5,CHEMBL572,15848.9,25118.9,,,
16753,nM,Potency,active,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,C15H22O5,CHEMBL277346,14125.4,,,,
16789,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1ccc2ccccc2c1,C10H8,CHEMBL16293,63095.7,,,,
16970,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,COC(=O)c1ccccc1,C8H8O2,CHEMBL16435,31622.8,44668.4,,,
16995,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(O)cc1,C7H8O,CHEMBL16645,70794.6,,,,
17025,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)O,C3H8O,CHEMBL582,63.1,,,,
17411,nM,Potency,mix,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, Entry 2: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, Entry 2: F, ","Entry 0: confirmatory, Entry 1: confirmatory, Entry 2: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, Entry 2: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, Entry 2: DATASET, ",,,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,C12H11N7,CHEMBL585,44668.4,44668.4,50118.7,,
17490,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,O=C(NO)c1ccccc1,C7H7NO2,CHEMBL16300,15848.9,28183.8,,,
17853,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,C15H10O4,CHEMBL117,15848.9,15848.9,,,
18694,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,C17H14F3N3O2S,CHEMBL118,44668.4,,,,
21003,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,C8H11N3O3S,CHEMBL18314,10000.0,,,,
24418,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,C39H54N6O8S,CHEMBL282042,39810.7,,,,
27152,nM,Potency,active,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C22H29FO5,CHEMBL632,10.0,,,,
27229,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C21H26O5,CHEMBL635,199.5,1122.0,,,
27340,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,C11H12Cl2N2O5,CHEMBL130,15848.9,,,,
27626,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C18H24O2,CHEMBL135,631.0,25118.9,,,
27858,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=Cc1cccc(Oc2ccccc2)c1,C13H10O2,CHEMBL22531,1.3,,,,
28609,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccc2ccccc2c1,C10H9N,CHEMBL278164,6309.6,,,,
29989,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cccc(Nc2ccccc2C(=O)O)c1C,C15H15NO2,CHEMBL686,39810.7,,,,
30058,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,C10H13N5O2,CHEMBL23094,15848.9,,,,
30435,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,C10H14NO6P,CHEMBL23838,50118.7,,,,
31196,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1c2ccoc2cc2oc(=O)ccc12,C12H8O4,CHEMBL24171,17782.8,,,,
31241,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C20H24O2,CHEMBL691,14.1,22387.2,,,
31312,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,C21H20O6,CHEMBL140,35481.3,35481.3,,,
32978,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1cccc(O)c1,C6H6O2,CHEMBL24147,15848.9,,,,
34608,nM,Potency,mix,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, Entry 2: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, Entry 2: F, ","Entry 0: confirmatory, Entry 1: confirmatory, Entry 2: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, Entry 2: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, Entry 2: DATASET, ",,,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C24H34O4,CHEMBL717,1584.9,1584.9,35481.3,,
34933,nM,Potency,mix,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C19H30O2,CHEMBL27769,7.1,35481.3,,,
35130,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,Nc1ccccc1O,C6H7NO,CHEMBL28319,22387.2,22387.2,,,
41442,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,C12H11Cl2NO,CHEMBL283487,3162.3,,,,
41443,nM,Potency,inconclusive,BAO_0000186,Potency,752570,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794560,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C13H16F3N3O4,CHEMBL31970,35481.3,,,,
42652,nM,Potency,inconclusive,BAO_0000186,Potency,752357,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL1794321,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)c1cccc(C(C)C)c1,C12H18,CHEMBL31352,1.4,,,,
43952,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,C33H40N2O9,CHEMBL772,22387.2,28183.8,,,
44396,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,C15H8O5,CHEMBL30707,17782.8,28183.8,,,
46591,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,"Entry 0: 752570, Entry 1: 752357, Entry 2: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, Entry 2: F, ","Entry 0: confirmatory, Entry 1: confirmatory, Entry 2: confirmatory, ","Entry 0: CHEMBL1794560, Entry 1: CHEMBL1794321, Entry 2: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, Entry 2: DATASET, ",,,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,C13H10Cl2O2,CHEMBL33845,35481.3,35481.3,50118.7,,
46656,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752570, Entry 2: 752357, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, Entry 2: F, ","Entry 0: confirmatory, Entry 1: confirmatory, Entry 2: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794560, Entry 2: CHEMBL1794321, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, Entry 2: DATASET, ",,,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,C12H6Cl4O2S,CHEMBL290106,6309.6,8912.5,11220.2,,
46884,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,"Entry 0: 752357, Entry 1: 752357, Entry 2: 752570, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, Entry 2: F, ","Entry 0: confirmatory, Entry 1: confirmatory, Entry 2: confirmatory, ","Entry 0: CHEMBL1794321, Entry 1: CHEMBL1794321, Entry 2: CHEMBL1794560, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, Entry 2: DATASET, ",,,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,C15H10O6,CHEMBL150,19952.6,28183.8,35481.3,,
