,SMILES,target_0
401,[O-][N+](=O)c1oc(cc1)c2csc(NC(=O)C(F)(F)F)n2,1
402,CS(=O)(=O)OCCCCOS(=O)(=O)C,1
403,CC(C)(C)NC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],1
404,CCOC[C@H]1CO1,1
405,O1[C@@H]2C=Cc3c(cc4ccc5cccc6ccc3c4c56)[C@H]12,1
406,Clc1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2,0
407,COP(=O)(OC)OC,1
408,Cc1ccc2cc3c(ccc4ccccc34)c5CC(O)c1c25,0
409,Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1,1
410,ClCc1cccc(CCl)c1,0
411,O=C(Nc1ccccc1)Nc2snc3ccccc23,0
412,CCC(C)(C)c1cc(c(O)c(c1)C(C)(C)CC)n2nc3ccccc3n2,0
413,C1CCC2OCCOCCOCCOCCOC3CCCCC3OCCOCCOCCOCCOC2C1,0
414,COc1ccc(OC)c(\C=C\C)c1,0
415,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,0
416,c1cc2cnncc2cn1,0
417,CC\C=C\C,0
418,Oc1ccc2ccc3cc4ccccc4c5ccc1c2c35,1
419,CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C,0
420,CC(=O)c1ccc2ccccc2c1,0
421,ClCC(=O)c1ccccc1,0
422,[O-][N+](=O)c1cccc2c3ccc(c4cccc(c12)c34)[N+](=O)[O-],1
423,OC(=O)\C(=C(/C=O)\C(Cl)Cl)\Cl,1
424,Nc1cccc2c(O)nnc(O)c12,0
425,CCC(=O)Nc1snc2ccc(C)cc12,0
426,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,0
427,Nc1ccc(\C=C/c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,0
428,COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl,0
429,CC(C)Oc1ccccc1OC(=O)N(C)N=O,1
430,Oc1ccc2c(ccc3c4ccccc4c1c23)[N+](=O)[O-],1
431,CC(C)[C@@H]1CC=C(C)[C@H]2CC=C(C)C[C@H]12,0
432,CN(N=O)c1ccccc1,1
433,CN(C)CCNC(=O)c1cccc2oc(nc12)c3ccccc3,0
434,CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)c(c1)[N+](=O)[O-],1
435,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,0
436,NC(CCC(=O)NC(CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,1
437,o1ccc2cc3ccc4cccc5ccc(c12)c3c45,1
438,Nc1ccc(cc1)c2ccc(cc2)c3ccc(N)cc3,1
439,COc1cc(ccc1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,0
440,C[Si](C)(C)O[Si](C)(C)C,0
441,CCCCCCCCCCCCCCCCCC(=O)N,0
442,Cc1cnc2ccc3c(nc(NC4OC(C(O)C(O)C4O)C(=O)O)n3C)c2n1,0
443,CC[Si](Cl)(Cl)CC,0
444,Cc1ccc(cc1)S(=O)(=O)OCc2ccccc2,0
445,Cc1c(O)cc(cc1[N+](=O)[O-])[N+](=O)[O-],0
446,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(=O)C)cc1,0
447,COc1cc2OC3OC=CC3c2c4OC(=O)C5=C(CCOC5=O)c14,1
448,CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C47CC(Cl)CCC7(C)C3CCC12C,0
449,COc1cc2CCN(C=O)c3cc4ccccc4c(c1OC)c23,1
450,C1CCCCCC2OC2CCCC1,0
451,CN(C)c1ccc(CCO)cc1,1
452,Oc1cccc2Oc3cc4OC5OCCC5c4c(O)c3C(=O)c12,0
453,CCN(CCCl)c1ccc(OCCCCCNc2c3ccccc3nc4ccccc24)cc1,1
454,CC(=O)OCc1c2ccccc2cc3ccc4ccccc4c13,1
455,OC(=O)c1cc(O)c2cccc(O)c2n1,0
456,CN1CCCC1=O,0
457,Oc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],0
458,CC(C)(O)C#N,0
459,CC(C)C[C@@H](C)N,0
460,NCCc1c[nH]cn1,0
461,CN(C)NC(=O)CCC(=O)O,0
462,Oc1ccc2c(O)cccc2c1,1
463,Cc1cc(ccc1N=Nc2ccc3c(cc(c(N)c3c2O)S(=O)(=O)O)S(=O)(=O)O)c4ccc(N=Nc5ccc6c(cc(c(N)c6c5O)S(=O)(=O)O)S(=O)(=O)O)c(C)c4,1
464,CCOC(=O)N(CCC=O)N=O,1
465,CCOC(C)C(=O)C(O)O,1
466,CC(O)COC(=O)C=C,0
467,OC1C=Cc2c(Br)c3ccc4ccccc4c3cc2C1O,0
468,Oc1ccc(Nc2ccc3ccccc3c2)cc1,0
469,COc1ccc(OC)c(c1)N=Nc2c(O)ccc3ccccc23,1
470,C[C@H]1CCC[C@@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0
471,[O-][N+](=O)c1cccc2cccc(c12)[N+](=O)[O-],1
472,CCC#C[C@@H](C)[C@@]1(CC=C)C(=O)NC(=O)N(C)C1=O,0
473,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c2ccccc2,1
474,Cn1c(nc2c3cccnc3ccc12)[N+](=O)[O-],1
475,CC(=O)Nc1ccc2c(Cc3ccccc23)c1O,0
476,CSCCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0
477,COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c2ccc(OC)cc2,0
478,COc1ccc(CC2CO2)cc1OC,1
479,[O-][N+](=O)c1ccccc1SS\C(=C(/Cl)\C(=C(Cl)Cl)Cl)\Cl,1
480,CC(=O)c1ccc2N=C3N(Cc2c1)C(=O)c4ccccc34,1
481,O=C(C1CCCCC1)N2C[C@H]3N(CCc4ccccc34)C(=O)C2,0
482,CC1c2cc(F)ccc2c3ccc(F)cc13,1
483,Nc1ccc2ccc3ccccc3c2c1,1
484,CC(=O)ON(OCc1ccc(cc1)c2ccccc2)C(=O)c3ccccc3,1
485,O(c1ccccc1)[Si](Oc2ccccc2)(Oc3ccccc3)Oc4ccccc4,0
486,COc1ccc(cc1[N+](=O)[O-])C2=C(C(=O)c3ccccc3O2)[N+](=O)[O-],1
487,CCCOS(=O)(=O)C,1
488,Cc1c(N)cccc1[N+](=O)[O-],1
489,Nc1cnc2ccccc2c1,1
490,OC(=O)CCCCC1SCC2NC(=O)NC12,0
491,CC(C)(C)OOC(=O)c1ccccc1,1
492,CC(=O)C1(CCNCC1)c2ccccc2,0
493,NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,0
494,ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,0
495,CC1CC2C(Cc3cn(CC4CC4)c5cc(Br)cc2c35)N(C)C1,0
496,Cn1cnc2c3cccnc3ccc12,1
497,Clc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,1
498,Nc1cc(ccc1c2ccc(cc2)[N+](=O)[O-])[N+](=O)[O-],1
499,C=C,0
500,Cc1ccc2nc(sc2c1S(=O)(=O)O)c3ccc(N)cc3,1
501,OCN1[C@H](O)[C@@H](O)N(CO)C1=O,1
502,Oc1ccc(cc1[N+](=O)[O-])c2cccc(c2)[N+](=O)[O-],1
503,Nc1cccc(N)c1C(=O)O,1
504,Oc1ccc2c3ccccc3c4cc5ccccc5cc4c2c1,1
505,Cc1ccc(Br)cc1,0
506,CC(O)CN1CC(C)OC1=O,0
507,CCNS(=O)(=O)c1ccccc1C,1
508,Nc1ccc2ccccc2c1N=Nc3ccccc3,0
509,Clc1ccc2ncccc2c1,1
510,CC(=O)O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2,1
511,CCCCOC(=O)C=C,0
512,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0
513,CC1=CC(=O)Oc2cc(O)cc(O)c12,0
514,Cc1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,1
515,Nc1c2ncn(c2nc[n+]1[O-])C(c3ccccc3)(c4ccccc4)c5ccccc5,1
516,[O-][N+](=O)c1oc(\C=C\C=N\N2CC(=O)NC2=O)cc1,1
517,ONc1ccc(Sc2ccccc2)cc1,1
518,C1COCCOCCOCCO1,0
519,BrCc1c2ccccc2cc3ccccc13,1
520,[O-][N+](=O)c1ccc2ccc3ccc(c4ccc1c2c34)[N+](=O)[O-],1
521,CN(C)CCCNC(=O)C=C,0
522,Nc1cccc2nc3ccccc3c(N)c12,1
523,[O-][N+](=O)c1ccc2ccc3c(ccc4ccc1c2c34)N=O,1
524,Nc1ccc(cc1)[N+](=O)[O-],1
525,COc1ccccc1NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(=O)C)C(=O)Nc4ccccc4OC)c(Cl)c3)C(=O)C,0
526,Clc1cccc(Cl)c1,0
527,CCc1c2ccccc2cc3ccc4ccccc4c13,0
528,CC(=O)NCCc1ccc(O)c(c1)c2c(O)c(O)c3C(=O)c4cc(O)c(C(=O)O)c(C(=O)O)c4C(=O)c3c2O,0
529,Nc1ccc(cc1O)c2ccc(N)c(O)c2,1
530,CS(=O)(=O)OC1CN(C1)C(c2ccccc2)c3ccccc3,1
531,NCCS,0
532,CN(C(=O)C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C,0
533,C[n+]1c2ccccc2nc3ccccc13,1
534,CC(C)(N=O)[N+](=O)[O-],1
535,C1CCCNCC1,0
536,Cc1cccc(Br)c1,0
537,Oc1ccc(Cl)cc1Cc2ccccc2,0
538,COc1ccc(N)cc1,1
539,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O,1
540,[O-][N+](=O)c1ccc2[nH]c3c(cccc3c2c1)[N+](=O)[O-],1
541,C[C@@H](O)C(=O)O,0
542,OC(=O)c1ccc(\C=N\n2nnc3c4ccccc4nc3c2O)cc1,1
543,CCCCCCCCCCCCCCCCCC1=NCCN1CCO,0
544,Nc1cccc(c1)c2ccccc2,1
545,ONC(=O)c1ccccc1,1
546,NCCN1CCNCC1,0
547,Cc1ccc(cc1)N(CCCl)CCCl,0
548,OC1C=Cc2c(C1O)c3ccccc3c4cc5ccccc5cc24,1
549,COC(=O)c1cc2ccc3cccnc3c2[nH]1,0
550,[O-][N+](=O)c1ccc2ccc3cccc4c5CCCCc5c1c2c34,1
551,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0
552,Oc1ccc(cc1)C(=O)N\N=C\c2oc(cc2)[N+](=O)[O-],1
553,CC(=O)Nc1ccc(C)c(c1)N=[N+]([O-])c2cc(NC(=O)C)ccc2C,0
554,C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0
555,CC(=O)Nc1ccc(Oc2ccc(cc2)N=O)cc1,1
556,C[N+]([O-])(CCCl)CCCl,1
557,Cc1ccc2[nH]nnc2c1,0
558,Cc1c(NO)cc(NO)cc1[N+](=O)[O-],1
559,CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3ccc(C)cc3,0
560,N1C2C1c3cc4c(ccc5ccccc45)cc3c6ccccc26,1
561,COC(=O)C1OC1c2ccccc2,1
562,CN(C)C1CCCCC1,0
563,CC(Br)C(=O)Nc1ccccc1,1
564,OC(=O)C1CSC(N1C(=O)CCSSCCC(=O)N2C(CSC2c3ccccc3O)C(=O)O)c4ccccc4O,0
565,CN1C[C@@H](C=C2[C@@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@@]5(C)O[C@]6(O)[C@H]7CCCN7C(=O)[C@@H](Cc8ccccc8)N6C5=O,0
566,[O-][N+](=O)c1ccc2c(Cc3ccccc23)c1,1
567,CN1C(CC(O)C1=O)c2cccnc2,0
568,CC(=O)Nc1ccc(cc1)C(=O)\C=C\c2ccccc2,0
569,[O-][N+](=O)c1ccc2c3ccccc3c4cccc1c24,1
570,CCCCCCCCC,0
571,CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,0
572,CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3,0
573,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(c1)S(=O)(=O)O,0
574,CNCCN(Cc1ccc(OC)cc1)c2ccccn2,0
575,CCCO\C=C\C=C\C=C\C=C\C=C\CC,1
576,COC[C@H](O)Cn1ccnc1[N+](=O)[O-],1
577,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0
578,CC\C=C\C=C\C=C\C=C\C=C\OCC(O)CO,1
579,CC(Cl)C(=C)C,1
580,COc1c(C(=O)O)c(O)nc2ccccc12,0
581,CC(N)Cc1ccccc1,0
582,O=C1CCC(=O)O1,0
583,[O-][N+](=Nc1ccccc1)c2ccccc2,1
584,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@@H](C)C(=CC4=N)O)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)ccc(O)c7C(=O)c6cc5[C@H]1C(=O)OC,1
585,CC(C)(C)CNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],1
586,Cc1cccc2ccccc12,0
587,CCOC(=O)C(N)CS,1
588,O1C=C[C@H]2[C@@H]1Oc3ccccc23,1
589,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,0
590,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4ccccc24)cc1,1
591,NC(=S)N,0
592,Nc1ccc(Cl)cc1N,1
593,COc1ccc2c(cc3N(C)CCc4cc5OCOc5c2c34)c1OC,1
594,OCCOc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(OCCO)c(OCCO)c3)O,0
595,O=Nc1ccc(cc1)c2ccccc2,1
596,C=CCN(CC=C)CC=C,0
597,ClC(Cl)C(=O)Cl,1
598,COc1ccc2Oc3cc(OC)cc(OC)c3C(=O)c2c1,1
599,CC(=O)c1ccccn1,0
600,CC(=O)ON(OCc1ccc(cc1)[N+](=O)[O-])C(=O)c2ccccc2,1
601,Nc1cc(N)c(cc1N=Nc2ccc(cc2)S(=O)(=O)N)N=Nc3ccc(cc3)S(=O)(=O)N,1
602,COC(=O)C(C)CN=N#N,1
603,C1O[C@@H]1c2cc3c4ccccc4ccc3c5ccccc25,1
604,O=NN1CCCCC1,1
605,CSCCC(=O)N1C(CSC1c2ccccc2O)C(=O)O,0
606,[O-][N+](=O)c1oc2ccc3cc(ccc3c2c1)N(CCCl)CCCl,1
607,OC1OC(CN=N#N)C(O)C(O)C1O,1
608,FC(F)OC(Cl)C(F)(F)F,0
609,Nc1ccc(cc1)S(=O)(=O)O,0
610,ClC1=C(Cl)C(=O)N(N=C1)S(=O)(=O)c2ccc(Cl)cc2,0
611,CCCCCCCCCc1ccc(O)cc1,0
612,COc1cc2CCN(Cc2cc1OC)N=O,1
613,C\C=C\C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C24CO4,0
614,CC(=O)c1oc(c(c2ccccc2)c1c3ccccc3)[N+](=O)[O-],1
615,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C5CCC34C)C(=O)O)C2C1)C(=O)O,0
616,COc1ccc2Oc3cc(O)cc(O)c3C(=O)c2c1,1
617,CCC(=O)Oc1ccc(cc1)\C(=C(/CC)\c2ccc(OC(=O)CC)cc2)\CC,0
618,NC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],1
619,CC1CCc2c(N3CCC(O)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,0
620,CC(=CCC\C(=C/CC\C(=C/CC\C=C(\C)/CC\C=C(\C)/CCC=C(C)C)\C)\C)C,0
621,CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,1
622,CC\C(=N/O)\C,1
623,Nc1nc2ccccc2s1,0
624,CCCCOO,1
625,COc1cc(ccc1O)c2nc(c3ccccc3)c([nH]2)c4ccccc4,1
626,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3,0
627,O1C2C1c3ccccc3c4ccccc24,1
628,C[C@@H]1[C@H](O)CCC2=CC(=O)[C@]3(O[C@H]3[C@@]12C)[C@H]4O[C@H]4CO,1
629,BrCCOC(=O)C(=O)OCCBr,1
630,Oc1cccc2Oc3c4[C@@H]5C=CO[C@H]5Oc4cc(O)c3C(=O)c12,1
631,C[n+]1ccc(cc1)c2ccccc2,0
632,Oc1c(Br)cc(Br)cc1Br,0
633,COC(=O)c1cc(OC)c2OCOc2c1c3c4OCOc4c(OC)cc3C(=O)OC,0
634,Cc1c(\C=N\OCc2cccc(c2)[N+](=O)[O-])c3cc(ccc3n1Cc4ccccc4)[N+](=O)[O-],1
635,Cc1cc2c3ccccc3cc4ccc5cccc1c5c24,1
636,C1CN2CCN1CC2,0
637,COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,0
638,Cc1nc2ccc(N)cc2nc1C,1
639,Cl[C@H]1C=C[C@@H]2[C@@H]1[C@@]3(Cl)C(=C(Cl)[C@]2(Cl)C3(Cl)Cl)Cl,0
640,[O-][N+](=O)c1cccc(c1)C(=O)\N=C\2/SN(C(=O)c3cccc(c3)[N+](=O)[O-])c4ccc(cc24)[N+](=O)[O-],1
641,Nc1ccc(N=Nc2ccccc2)c(N)c1,1
642,C[C@@H](O)CO,0
643,CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,0
644,CC(=O)NC(CS\C(=C\Cl)\Cl)C(=O)O,1
645,CC(C)COC(=O)C=C,0
646,CCc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,1
647,Nc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],1
648,CC(Cl)(Cl)C(=O)O,0
649,ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,1
650,CN(C)CCOC(c1ccccc1)c2ccccc2,0
651,C1C=Cc2c1ccc3c2ccc4ccccc34,1
652,CC(=O)OCc1c2ccccc2cc3ccccc13,1
653,COCCOC(=O)C=C,0
654,CN(C)c1ccc(cc1)N=Nc2ccccc2CO,1
655,OCC=C,0
656,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0
657,CC(=O)Nc1ccc(cc1)S(=O)(=O)Cl,0
658,Cc1c(N)ccc(N=Nc2ccccc2)c1N,1
659,BrCCCCCBr,1
660,CCN,0
661,OCCCl,1
662,CCCCCCCCCCCCO,0
663,O=C1C=Cc2ccc3C(=O)C=Cc4ccc1c2c34,1
664,BrC1=C(Br)C(=O)OC1,1
665,Nc1c(Cl)cc(Cl)cc1Cl,0
666,c1ccc2c(c1)cc3ccc4cccc5c6ccccc6c2c3c45,1
667,CC(C)CNCC(C)C,0
668,COc1ccc2C(=O)c3c(O)c(OC)cc4ccnc(c2c1)c34,1
669,Nc1nc[nH]n1,0
670,CCOC(=O)CNC(=O)C(C)Br,1
671,NCCCS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc4ccc(cc24)N=N#N)N=N#N)cc1,1
672,[O-][N+](=O)c1cc(CCl)cc(c1)[N+](=O)[O-],1
673,C[C@@H](O)[C@H](NC(=O)[C@H](C)[C@H](O)[C@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCCN[C@H](C)c7ccccc7,1
674,CCCCOC(=O)c1ccccc1N,0
675,CCc1c2ccccc2c(C)c3c1ccc4ccccc34,0
676,C1C2=C3C=CC=CC3=CC4=C5OC5=C(C24)c6ccccc16,1
677,CCCCCOC(=O)C=C,0
678,CC(C)OS(=O)(=O)C,1
679,Cc1c2ccccc2cc3ccc4ccccc4c13,1
680,O=C1c2ccc3ccccc3c2c4c1ccc5ccccc45,1
681,OS(=O)(=O)CNc1ccc(cc1)N=Nc2cccnc2,0
682,Cc1cc2nc3cc(C)c(N)cc3[n+](c4ccccc4)c2cc1N,1
683,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,0
684,COC(=C1[C@@H](C(=C(COC(=O)N)N=C1C)C(=O)OC(C)C)c2cccc(Cl)c2Cl)O,0
685,Cc1c2ccccc2c(CBr)c3ccc4ccccc4c13,1
686,C(=C\c1cccc(\C=C\c2ccccc2)c1)/c3ccccc3,0
687,[O-][N+](=O)c1ccc2ccc3ccccc3c2c1,1
688,Cc1cccn2c1nc3c(C)c(N)cnc23,1
689,Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(Oc3ncc(cc3Cl)C(F)(F)F)c(Cl)c2,0
690,CCCCCCCCCCCCOC[C@H]1CO1,0
691,CC1C2C(=Nc3ccccc23)N(C)c4ccccc14,1
692,Cc1cc2ccccc2c3ccc4ccccc4c13,1
693,Oc1c(Cl)cc(Cl)cc1S(=O)c2cc(Cl)cc(Cl)c2O,1
694,CC(C)(C)C1=CC(=O)C=C(C1=O)C2=CC(=O)C=C(C2=O)C(C)(C)C,1
695,OC(=O)Cc1ccccc1Cl,0
696,CCC(CCC=C)C=O,0
697,NC1=C(Cl)C(=O)N(N=C1)c2ccccc2,0
698,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)C,1
699,N1C2C1c3ccccc3c4ccccc24,1
700,O1[C@@H]2[C@H]1c3c4ccccc4cc5c6ccccc6cc2c35,1
701,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,0
702,CC(Br)C(=O)NCc1ccc(Cl)cc1,1
703,NNC(=O)CNc1ccc2ccccc2c1,0
704,[O-][N+](=O)c1cc2ccc3cc4ccccc4c5ccc(c1)c2c35,1
705,CC1(CO1)C(=O)Nc2ccccc2,1
706,Oc1ccnc(O)n1,0
707,COC(=O)C1O\C(=N/O)\C(=C1Cl)Cl,0
708,CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,0
709,Nc1ncnc2c1ncn2CC(O)CN=N#N,1
710,OC(=O)COc1ccc(cc1)N(CCCl)CCCl,1
711,OC(=O)C1=C(O)C(=O)C=CO1,0
712,Cc1cccc(c1[N+](=O)[O-])[N+](=O)[O-],1
713,CC(=O)Oc1ccc2OC3(C)OOC3(C)c2c1,1
714,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0
715,C=CC(=O)c1ccc2OCOc2c1,0
716,C[C@@]12CCc3occc3C1CC[C@@]45CC(CCC24)C(O)(CO)C5,0
717,COc1c2ccoc2nc3c(O)c4OCOc4c(CC=C(C)C)c13,0
718,O\N=C\c1ccncc1,0
719,CC1\C=C(\C=C)/C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C1(C)OC(=O)C)C23O,1
720,CCCNCCC,0
721,N[C@H](CCC(=O)N[C@H](CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,1
722,CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC,1
723,COc1ccc(N(CCCl)CCCl)c2cc(oc12)[N+](=O)[O-],1
724,CCCCCCCCON(OC(=O)C)C(=O)c1ccccc1,1
725,COc1cc2OC3OCCC3c2c4Oc5cccc(O)c5C(=O)c14,0
726,Nc1ccc(cc1)c2ccc(N)cc2,1
727,Cc1oc(C)cc1,0
728,CCCCCN(CCCC)N=O,1
729,Cc1cccn2c1nc3c(C)c(NO)cnc23,1
730,C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
731,N1C2C1c3cscc3c4cscc24,1
732,Clc1ccc(CC[C@H]2CO2)cc1,1
733,Cc1ccc(\N=C\c2cccc3cccnc23)c(c1)C(=O)O,0
734,CN(C)c1ccccc1,0
735,c1cnc2cnncc2c1,0
736,OCC(=O)CO,1
737,OC(=O)c1ccc(cc1)C(=O)O,0
738,[O-][N+](=O)c1ccc2oc3ccccc3c2c1,1
739,CN(C)c1ccc2nc3cc(C)c(N)cc3nc2c1,1
740,COc1cccc2c1CC(c3ccc4OCOc4c23)[N+](=O)[O-],1
741,[O-][N+](=O)c1ccc(C=O)c(c1)[N+](=O)[O-],1
742,CCN(CC)c1ccc(cc1)[N+]#N,1
743,Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
744,CCNc1nc(Cl)nc(NC(C)C)n1,0
745,COc1nncc2ccncc12,0
746,N[C@@H](Cc1ccc(O)c(c1)[N+](=O)[O-])C(=O)O,0
747,CN(N=O)c1cccnc1,0
748,CC(C)Nc1ccc(Nc2ccccc2)cc1,0
749,OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c5ccccc45)C1O,0
750,CC1(C)CC(C(=O)N)C(C)(C)N1O,0
751,[O-][N+](=O)c1ccc2c(ccc3ccc(cc23)[N+](=O)[O-])c1,1
752,ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
753,[O-][N+](=O)c1ccc(\C=C\C(=O)c2ccccc2)cc1,1
754,c1cc2ccc3cccc4ncc(c1)c2c34,1
755,OCc1cc2ccccc2c3ccc4ccccc4c13,1
756,Cc1c(\C=N\OCc2ccccc2)c3cc(ccc3n1Cc4cccc(c4)[N+](=O)[O-])[N+](=O)[O-],1
757,c1ccc(cc1)c2cccc(c2)c3ccccc3,0
758,CCNCCN,0
759,Cc1c2ccccc2c(COS(=O)(=O)O)c3ccccc13,1
760,C1Cc2ccc3cccnc3c2C4OC14,1
761,CN(C)CCN(Cc1ccccc1)c2ccccc2,0
762,CCCCCCCCCCCCCCCCCCO,0
763,COc1ccc(cc1N)C2=C(N)C(=O)c3ccccc3O2,1
764,Oc1cc(O)c2C(=O)c3c(O)c4[C@@H]5C=CO[C@@H]5Oc4cc3C(=O)c2c1,1
765,CSCNc1ccccc1C(=O)C,0
766,OC[C@H]1O[C@@H](Oc2cc3C=CC(=O)Oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O,0
767,Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,1
768,CS(=O)(=O)c1ccc(O)c(N)c1,0
769,CC(=CCC\C(=C\CC\C(=C\C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C)\C)\C)C,0
770,COc1ccc(cc1)[C@H]2O[C@@H]2C(=O)c3ccccc3,1
771,[O-][N+](=O)c1ccccc1C(F)(F)F,0
772,Fc1ccc(F)c2ncccc12,1
773,CCN(CC)CCn1nc2c3ccc(Cl)cc3Sc4c(CO)ccc1c24,1
774,[O-][n+]1c2ccccc2c3ccc4cccc5ccc1c3c45,1
775,CN1C=CN(CCOCC#C)C1\C=N\O,0
776,CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c56)c4c23,1
777,CC(=O)N\N=C\C1=CN(O)c2ccccc2N1O,1
778,Cl[C@@H]1CN(C[C@H]1Cl)N=O,1
779,Nc1cccc2c(N)cccc12,1
780,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1
781,Cc1ccccc1N=O,1
782,Oc1cccc(\C=N\c2snc3ccccc23)c1,1
783,Cc1ccc(cc1)c2oc3ccccc3n2,0
784,CNc1ccc2ncccc2c1N,0
785,ONc1ccc(cc1)[N+](=O)[O-],1
