comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25
WHDBVRBJWGZQAF-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,EC50,,35644,Agonist activity at human androgen receptor expressed in CV1 cells by transcriptional activation assay,In vitro,,17439112,2496,10.1021/jm061329j,CHEMBL1139861,"Novel series of potent, nonsteroidal, selective androgen receptor modulators based on 7H-[1,4]oxazino[3,2-g]quinolin-7-ones.","Higuchi RI, Arienti KL, López FJ, Mani NS, Mais DE, Caferro TR, Long YO, Jones TK, Edwards JP, Zhi L, Schrader WT, Negro-Vilar A, Marschke KB.","Recent interest in orally available androgens has fueled the search for new androgens for use in hormone replacement therapy and as anabolic agents. In pursuit of this, we have discovered a series of novel androgen receptor modulators derived from 7H-[1,4]oxazino[3,2-g]quinolin-7-ones. These compounds were synthesized and evaluated in competitive binding assays and an androgen receptor transcriptional activation assay. A number of compounds from the series demonstrated single-digit nanomolar agonist activity in vitro. In addition, lead compound (R)-16e was orally active in established rodent models that measure androgenic and anabolic properties of these agents. In this assay, (R)-16e demonstrated full efficacy in muscle and only partially stimulated the prostate at 100 mg/kg. These data suggest that these compounds may be utilized as selective androgen receptor modulators or SARMs. This series represents a novel class of compounds for use in androgen replacement therapy.","InChI=1S/C18H19F3N2O2/c1-2-11-9-25-16-7-14-12(5-15(16)23(11)8-10-3-4-10)13(18(19,20)21)6-17(24)22-14/h5-7,10-11H,2-4,8-9H2,1H3,(H,22,24)",0.91,-0.63,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
WHJQDVRYEXYKBA-MRVPVSSYSA-N,nM,EC50,,BAO_0000188,EC50,,3036,Agonistic activity (EC50) against human androgen receptor (hAR) in co-transfected CV-1 cell,,,9871534,750,10.1016/s0960-894x(98)00107-3,CHEMBL1130772,"New nonsteroidal androgen receptor modulators based on 4-(trifluoromethyl)-2(1H)-pyrrolidino[3,2-g] quinolinone.","Edwards JP, West SJ, Pooley CL, Marschke KB, Farmer LJ, Jones TK.","A series of 2(1H)-pyrrolidino[3,2-g]quinolinones was prepared and tested for the ability to modulate the transcriptional activity of the human androgen receptor (hAR). The parent compound, 4-(trifluoromethyl)-2(1H)-pyrrolidino[3,2-g]quinolinone, displayed moderate interaction with hAR, but more substituted analogues, particularly 6,7-disubstituted compounds, were potent hAR agonists in vitro.","InChI=1S/C16H17F3N2O/c1-8-15(2,3)11-5-9-10(16(17,18)19)6-14(22)21(4)13(9)7-12(11)20-8/h5-8,20H,1-4H3/t8-/m1/s1",0.81,0.10,380.0,,,,,,,,,,,,,,,,,,,,,,,,,
WICVRUCWSNYEPA-JMBQUFMHSA-N,nM,EC50,,BAO_0000188,EC50,,114555,Inhibition of DHT-induced androgen receptor transactivation in human LNCaP cells after 24 hrs by luciferase reporter gene assay relative to control,,,27437082,713,10.1021/acsmedchemlett.6b00137,CHEMBL4477236,Identification of Novel Steroidal Androgen Receptor Degrading Agents Inspired by Galeterone 3β-Imidazole Carbamate.,"Purushottamachar P, Kwegyir-Afful AK, Martin MS, Ramamurthy VP, Ramalingam S, Njar VC.","Degradation of all forms of androgen receptors (ARs) is emerging as an advantageous therapeutic paradigm for the effective treatment of prostate cancer. In continuation of our program to identify and develop improved efficacious novel small-molecule agents designed to disrupt AR signaling through enhanced AR degradation, we have designed, synthesized, and evaluated novel C-3 modified analogues of our phase 3 clinical agent, galeterone (5). Concerns of potential in vivo stability of our recently discovered more efficacious galeterone 3β-imidazole carbamate (6) led to the design and synthesis of new steroidal compounds. Two of the 11 compounds, 3β-pyridyl ether (8) and 3β-imidazole (17) with antiproliferative GI50 values of 3.24 and 2.54 μM against CWR22Rv1 prostate cancer cell, are 2.75- and 3.5-fold superior to 5. In addition, compounds 8 and 17 possess improved (∼4-fold) AR-V7 degrading activities. Importantly, these two compounds are expected to be metabolically stable, making them suitable for further development as new therapeutics against all forms of prostate cancer.","InChI=1S/C29H34N4/c1-27-11-10-22-20(21(27)7-8-25(27)33-18-31-23-5-3-4-6-24(23)33)15-26(32-14-13-30-17-32)29-16-19(29)9-12-28(22,29)2/h3-6,8,13-14,17-22,26H,7,9-12,15-16H2,1-2H3/t19?,20-,21-,22-,26+,27-,28+,29?/m0/s1",0.45,0.86,470.0,,,,,,,,,,,,,,,,,,,,,,,,,
WJQSBUBHFPBEBS-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,EC50,,36333,Agonist activity at human AR,,,17267219,1531,10.1016/j.bmcl.2007.01.001,CHEMBL1147033,Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones.,"van Oeveren A, Motamedi M, Martinborough E, Zhao S, Shen Y, West S, Chang W, Kallel A, Marschke KB, López FJ, Negro-Vilar A, Zhi L.",A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity.,"InChI=1S/C16H16F6N2O/c1-2-3-6-24(9-15(17,18)19)10-4-5-13-11(7-10)12(16(20,21)22)8-14(25)23-13/h4-5,7-8H,2-3,6,9H2,1H3,(H,23,25)",0.78,-1.20,6.8,,,,,,,,,,,,,,,,,,,,,,,,,
WKHLWZPQSJPGFD-UHFFFAOYSA-N,nM,EC50,,"Entry 0: BAO_0000188, Entry 1: BAO_0000188, ",EC50,,"Entry 0: 105403, Entry 1: 105403, ","Entry 0: Agonist activity at human androgen receptor expressed in African green monkey CV-1 cells after 17 hrs by ARE luciferase reporter gene assay, Entry 1: Androgenic activity at human androgen receptor expressed in African green monkey CV-1 cells assessed as increase in interaction between VP16-fused AR-NTD and GAL4-fused AR-LBD after 17 hrs by luciferase reporter gene assay, ",,,"Entry 0: 28696695, Entry 1: 28696695, ","Entry 0: 6457, Entry 1: 6457, ","Entry 0: 10.1021/acs.jmedchem.7b00373, Entry 1: 10.1021/acs.jmedchem.7b00373, ","Entry 0: CHEMBL4038318, Entry 1: CHEMBL4038318, ","Entry 0: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., Entry 1: Structure-Based Approach To Identify 5-[4-Hydroxyphenyl]pyrrole-2-carbonitrile Derivatives as Potent and Tissue Selective Androgen Receptor Modulators., ","Entry 0: Unwalla R, Mousseau JJ, Fadeyi OO, Choi C, Parris K, Hu B, Kenney T, Chippari S, McNally C, Vishwanathan K, Kilbourne E, Thompson C, Nagpal S, Wrobel J, Yudt M, Morris CA, Powell D, Gilbert AM, Chekler ELP., Entry 1: Unwalla R, Mousseau JJ, Fadeyi OO, Choi C, Parris K, Hu B, Kenney T, Chippari S, McNally C, Vishwanathan K, Kilbourne E, Thompson C, Nagpal S, Wrobel J, Yudt M, Morris CA, Powell D, Gilbert AM, Chekler ELP., ","Entry 0: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., Entry 1: In an effort to find new and safer treatments for osteoporosis and frailty, we describe a novel series of selective androgen receptor modulators (SARMs). Using a structure-based approach, we identified compound 7, a potent AR (ARE EC50 = 0.34 nM) and selective (N/C interaction EC50 = 1206 nM) modulator. In vivo data, an AR LBD X-ray structure of 7, and further insights from modeling studies of ligand receptor interactions are also presented., ","InChI=1S/C12H8F2N2O/c1-16-7(6-15)2-4-9(16)8-3-5-10(17)12(14)11(8)13/h2-5,17H,1H3",0.82,-0.41,980.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,
WMEDEHCOIWDSLD-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,EC50,,38697,Agonist activity at human androgen receptor african green monkey CV1 cells by cotransfection assay,,,18442912,3435,10.1016/j.bmcl.2008.03.085,CHEMBL1143080,Discovery of a novel series of nonsteroidal androgen receptor modulators: 5- or 6-oxachrysen-2-ones.,"Zhao S, Shen Y, van Oeveren A, Marschke KB, Zhi L.","A novel oxachrysenone series (2) of nonsteroidal selective androgen receptor modulators (SARM) was developed based on the 6-aryl-2-quinolinones (1). Synthesis and preliminary SAR results based on in vitro assays are discussed. In the cotransfection assay, lead compound 5d showed AR agonist activity more potent than dihydrotestosterone (DHT), whereas compound 17b was a potent antagonist similar to bicalutamide.","InChI=1S/C18H15NO3/c1-10-8-16(20)19-13-7-6-11-12(17(10)13)9-22-15-5-3-4-14(21-2)18(11)15/h3-8H,9H2,1-2H3,(H,19,20)",0.75,0.30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
WNDZQGRJOXXLKI-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,EC50,,38697,Agonist activity at human androgen receptor african green monkey CV1 cells by cotransfection assay,,,18442912,3435,10.1016/j.bmcl.2008.03.085,CHEMBL1143080,Discovery of a novel series of nonsteroidal androgen receptor modulators: 5- or 6-oxachrysen-2-ones.,"Zhao S, Shen Y, van Oeveren A, Marschke KB, Zhi L.","A novel oxachrysenone series (2) of nonsteroidal selective androgen receptor modulators (SARM) was developed based on the 6-aryl-2-quinolinones (1). Synthesis and preliminary SAR results based on in vitro assays are discussed. In the cotransfection assay, lead compound 5d showed AR agonist activity more potent than dihydrotestosterone (DHT), whereas compound 17b was a potent antagonist similar to bicalutamide.","InChI=1S/C17H10F3NO3/c18-17(19,20)10-6-14(23)21-11-5-4-8-9(15(10)11)7-24-13-3-1-2-12(22)16(8)13/h1-6,22H,7H2,(H,21,23)",0.66,0.19,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
WNKGHTGPMSPRMU-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,EC50,,35972,Agonist activity at human androgen receptor expressed in CV1 cells,In vitro,,17257838,1526,10.1016/j.bmcl.2007.01.007,CHEMBL1144605,Discovery of an androgen receptor modulator pharmacophore based on 2-quinolinones.,"van Oeveren A, Pio BA, Tegley CM, Higuchi RI, Wu M, Jones TK, Marschke KB, Negro-Vilar A, Zhi L.",A series of alkylamino-2-quinolinone compounds (3) was discovered as androgen receptor modulators based on an early linear tricyclic quinoline pharmacophore (1). The series demonstrated selective high binding affinity to androgen receptor and potent receptor modulating activities in the cotransfection assays.,"InChI=1S/C12H8F6N2O/c13-11(14,15)5-19-6-1-2-9-7(3-6)8(12(16,17)18)4-10(21)20-9/h1-4,19H,5H2,(H,20,21)",0.83,-1.28,108.0,,,,,,,,,,,,,,,,,,,,,,,,,
WNYYMIQMJFZOLU-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,EC50,,114343,Antagonist activity at androgen receptor in human C4-2-PSA-rl cells incubated for 24 hrs in presence of androgen R1881 by dual-glo luciferase reporter gene assay,,,27563404,790,10.1021/acsmedchemlett.6b00186,CHEMBL4431378,Small Molecule Antagonists of the Nuclear Androgen Receptor for the Treatment of Castration-Resistant Prostate Cancer.,"Johnson JK, Skoda EM, Zhou J, Parrinello E, Wang D, O'Malley K, Eyer BR, Kazancioglu M, Eisermann K, Johnston PA, Nelson JB, Wang Z, Wipf P.","After a high-throughput screening campaign identified thioether 1 as an antagonist of the nuclear androgen receptor, a zone model was developed for structure-activity relationship (SAR) purposes and analogues were synthesized and evaluated in a cell-based luciferase assay. A novel thioether isostere, cyclopropane (1S,2R)-27, showed the desired increased potency and structural properties (stereospecific SAR response, absence of a readily oxidized sulfur atom, low molecular weight, reduced number of flexible bonds and polar surface area, and drug-likeness score) in the prostate-specific antigen luciferase assay in C4-2-PSA-rl cells to qualify as a new lead structure for prostate cancer drug development.","InChI=1S/C20H20N2O/c1-17-7-5-6-10-19(17)21-13-15-22(16-14-21)20(23)12-11-18-8-3-2-4-9-18/h2-10H,13-16H2,1H3",0.76,-1.15,20300.0,,,,,,,,,,,,,,,,,,,,,,,,,
WPGAVSDZYIRUGE-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,EC50,,120679,Activation of androgen receptor (unknown origin) by fluorescence polarization based competition assay,,,34531950,1420,10.1021/acsmedchemlett.1c00198,CHEMBL4823324,"Discovery of BMS-986318, a Potent Nonbile Acid FXR Agonist for the Treatment of Nonalcoholic Steatohepatitis.","Carpenter J, Wu G, Wang Y, Cook EM, Wang T, Sitkoff D, Rossi KA, Mosure K, Zhuo X, Cao GG, Ziegler M, Azzara AV, Krupinski J, Soars MG, Ellsworth BA, Wacker DA.","Herein we report the discovery and preclinical biological evaluation of 6-(2-(5-cyclopropyl-3-(3,5-dichloropyridin-4-yl)isoxazol-4-yl)-7-azaspiro[3.5]non-1-en-7-yl)-4-(trifluoromethyl)quinoline-2-carboxylic acid, compound <b>1</b> (BMS-986318), a nonbile acid farnesoid X receptor (FXR) agonist. Compound <b>1</b> exhibits potent in vitro and in vivo activation of FXR, has a suitable ADME profile, and demonstrates efficacy in the mouse bile duct ligation model of liver cholestasis and fibrosis. The overall profile of compound <b>1</b> supports its continued evaluation.","InChI=1S/C30H23Cl2F3N4O3/c31-20-13-36-14-21(32)25(20)26-24(27(42-38-26)15-1-2-15)16-11-29(12-16)5-7-39(8-6-29)17-3-4-22-18(9-17)19(30(33,34)35)10-23(37-22)28(40)41/h3-4,9-11,13-15H,1-2,5-8,12H2,(H,40,41)",0.24,-0.60,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,
WPOYIISPHKTSEM-VHSXEESVSA-N,nM,EC50,,BAO_0000188,EC50,,3578,Agonistic activity against human androgen receptor (hAR) expressed in CV-1 cell lines,,,10230629,1012,10.1016/s0960-894x(99)00119-5,CHEMBL1132083,"Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone.","Zhi L, Tegley CM, Marschke KB, Jones TK.","New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay.","InChI=1S/C17H19F3N2O/c1-3-9-5-10(4-2)21-14-8-15-12(6-11(9)14)13(17(18,19)20)7-16(23)22-15/h6-10,21H,3-5H2,1-2H3,(H,22,23)/t9-,10+/m0/s1",0.81,-0.11,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
WQNUAPOSCOLKRZ-WMQBTLKUSA-N,nM,EC50,,BAO_0000188,EC50,,107291,Agonist activity at AR (unknown origin) expressed in human LNCaP cells incubated for 20 hrs by luciferase reporter gene assay,,,30091920,7784,10.1021/acs.jmedchem.8b00743,CHEMBL4145686,Discovery of a Potent and Selective Steroidal Glucocorticoid Receptor Antagonist (ORIC-101).,"Rew Y, Du X, Eksterowicz J, Zhou H, Jahchan N, Zhu L, Yan X, Kawai H, McGee LR, Medina JC, Huang T, Chen C, Zavorotinskaya T, Sutimantanapi D, Waszczuk J, Jackson E, Huang E, Ye Q, Fantin VR, Sun D.","The glucocorticoid receptor (GR) has been linked to therapy resistance across a wide range of cancer types. Preclinical data suggest that antagonists of this nuclear receptor may enhance the activity of anticancer therapy. The first-generation GR antagonist mifepristone is currently undergoing clinical evaluation in various oncology settings. Structure-based modification of mifepristone led to the discovery of ORIC-101 (28), a highly potent steroidal GR antagonist with reduced androgen receptor (AR) agonistic activity amenable for dosing in androgen receptor positive tumors and with improved CYP2C8 and CYP2C9 inhibition profile to minimize drug-drug interaction potential. Unlike mifepristone, 28 could be codosed with chemotherapeutic agents readily metabolized by CYP2C8 such as paclitaxel. Furthermore, 28 demonstrated in vivo antitumor activity by enhancing response to chemotherapy in the GR+ OVCAR5 ovarian cancer xenograft model. Clinical evaluation of safety and therapeutic potential of 28 is underway.","InChI=1S/C34H42O3/c1-31(2,3)16-17-34(36)15-14-29-27-12-8-23-18-25(35)11-13-26(23)30(27)28(19-33(29,34)5)22-6-9-24(10-7-22)32(4)20-37-21-32/h6-7,9-10,18,27-29,36H,8,11-15,19-21H2,1-5H3/t27-,28+,29-,33-,34+/m0/s1",0.46,1.25,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,
WTCVPHOYLWSKPM-UHFFFAOYSA-N,nM,EC50,,BAO_0000188,pEC50,,99596,Modulation of human androgen receptor expressed in African green monkey CV1 cells after 24 hrs by luciferase reporter gene assay,,814897,26819671,88,10.1021/acsmedchemlett.5b00377,CHEMBL3817832,Optimizing Ligand Efficiency of Selective Androgen Receptor Modulators (SARMs).,"Handlon AL, Schaller LT, Leesnitzer LM, Merrihew RV, Poole C, Ulrich JC, Wilson JW, Cadilla R, Turnbull P.","A series of selective androgen receptor modulators (SARMs) containing the 1-(trifluoromethyl)benzyl alcohol core have been optimized for androgen receptor (AR) potency and drug-like properties. We have taken advantage of the lipophilic ligand efficiency (LLE) parameter as a guide to interpret the effect of structural changes on AR activity. Over the course of optimization efforts the LLE increased over 3 log units leading to a SARM 43 with nanomolar potency, good aqueous kinetic solubility (>700 μM), and high oral bioavailability in rats (83%).","InChI=1S/C13H6F6N2OS/c14-12(15,16)9-5-8(2-1-7(9)6-20)11(22,13(17,18)19)10-21-3-4-23-10/h1-5,22H",0.84,-1.27,1.995,,,,,,,,,,,,,,,,,,,,,,,,,
WVFUTQGXQMYXGX-UHFFFAOYSA-N,nM,EC50,,"Entry 0: BAO_0000188, Entry 1: BAO_0000188, Entry 2: BAO_0000188, ",EC50,,"Entry 0: 60605, Entry 1: 60605, Entry 2: 60605, ","Entry 0: Agonist activity at human androgen receptor expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay, Entry 1: Agonist activity at human androgen receptor T877A mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay, Entry 2: Agonist activity at human androgen receptor W741C mutant expressed in COS7 cells assessed as luciferase activity after 24 hrs by reporter gene assay, ","Entry 0: In vitro, Entry 1: In vitro, Entry 2: In vitro, ","Entry 0: 423735, Entry 1: 423736, Entry 2: 423737, ","Entry 0: 22094279, Entry 1: 22094279, Entry 2: 22094279, ","Entry 0: 434, Entry 1: 434, Entry 2: 434, ","Entry 0: 10.1016/j.bmc.2011.10.067, Entry 1: 10.1016/j.bmc.2011.10.067, Entry 2: 10.1016/j.bmc.2011.10.067, ","Entry 0: CHEMBL1932924, Entry 1: CHEMBL1932924, Entry 2: CHEMBL1932924, ","Entry 0: Design, synthesis, and biological evaluation of 4-phenylpyrrole derivatives as novel androgen receptor antagonists., Entry 1: Design, synthesis, and biological evaluation of 4-phenylpyrrole derivatives as novel androgen receptor antagonists., Entry 2: Design, synthesis, and biological evaluation of 4-phenylpyrrole derivatives as novel androgen receptor antagonists., ","Entry 0: Yamamoto S, Matsunaga N, Hitaka T, Yamada M, Hara T, Miyazaki J, Santou T, Kusaka M, Yamaoka M, Kanzaki N, Furuya S, Tasaka A, Hamamura K, Ito M., Entry 1: Yamamoto S, Matsunaga N, Hitaka T, Yamada M, Hara T, Miyazaki J, Santou T, Kusaka M, Yamaoka M, Kanzaki N, Furuya S, Tasaka A, Hamamura K, Ito M., Entry 2: Yamamoto S, Matsunaga N, Hitaka T, Yamada M, Hara T, Miyazaki J, Santou T, Kusaka M, Yamaoka M, Kanzaki N, Furuya S, Tasaka A, Hamamura K, Ito M., ","Entry 0: A series of 4-phenylpyrrole derivatives D were designed, synthesized, and evaluated for their potential as novel orally available androgen receptor antagonists therapeutically effective against castration-resistant prostate cancers. 4-Phenylpyrrole compound 1 exhibited androgen receptor (AR) antagonistic activity against T877A and W741C mutant-type ARs as well as wild-type AR. An arylmethyl group incorporated into compound 1 contributed to enhancement of antagonistic activity. Compound 4n, 1-{[6-chloro-5-(hydroxymethyl)pyridin-3-yl]methyl}-4-(4-cyanophenyl)-2,5-dimethyl-1H-pyrrole-3-carbonitrile exhibited inhibitory effects on tumor cell growth against the bicalutamide-resistant LNCaP-cxD2 cell line as well as the androgen receptor-dependent JDCaP cell line in a mouse xenograft model. These results demonstrate that this series of pyrrole compounds are novel androgen receptor antagonists with efficacy against prostate cancer cells, including castration-resistant prostate cancers such as bicalutamide-resistant prostate cancer., Entry 1: A series of 4-phenylpyrrole derivatives D were designed, synthesized, and evaluated for their potential as novel orally available androgen receptor antagonists therapeutically effective against castration-resistant prostate cancers. 4-Phenylpyrrole compound 1 exhibited androgen receptor (AR) antagonistic activity against T877A and W741C mutant-type ARs as well as wild-type AR. An arylmethyl group incorporated into compound 1 contributed to enhancement of antagonistic activity. Compound 4n, 1-{[6-chloro-5-(hydroxymethyl)pyridin-3-yl]methyl}-4-(4-cyanophenyl)-2,5-dimethyl-1H-pyrrole-3-carbonitrile exhibited inhibitory effects on tumor cell growth against the bicalutamide-resistant LNCaP-cxD2 cell line as well as the androgen receptor-dependent JDCaP cell line in a mouse xenograft model. These results demonstrate that this series of pyrrole compounds are novel androgen receptor antagonists with efficacy against prostate cancer cells, including castration-resistant prostate cancers such as bicalutamide-resistant prostate cancer., Entry 2: A series of 4-phenylpyrrole derivatives D were designed, synthesized, and evaluated for their potential as novel orally available androgen receptor antagonists therapeutically effective against castration-resistant prostate cancers. 4-Phenylpyrrole compound 1 exhibited androgen receptor (AR) antagonistic activity against T877A and W741C mutant-type ARs as well as wild-type AR. An arylmethyl group incorporated into compound 1 contributed to enhancement of antagonistic activity. Compound 4n, 1-{[6-chloro-5-(hydroxymethyl)pyridin-3-yl]methyl}-4-(4-cyanophenyl)-2,5-dimethyl-1H-pyrrole-3-carbonitrile exhibited inhibitory effects on tumor cell growth against the bicalutamide-resistant LNCaP-cxD2 cell line as well as the androgen receptor-dependent JDCaP cell line in a mouse xenograft model. These results demonstrate that this series of pyrrole compounds are novel androgen receptor antagonists with efficacy against prostate cancer cells, including castration-resistant prostate cancers such as bicalutamide-resistant prostate cancer., ","InChI=1S/C22H28N2O4/c1-4-28-22(25)21-16(3)23(14-17-8-6-5-7-9-17)15(2)20(21)18-10-12-19(13-11-18)24(26)27/h10-13,17H,4-9,14H2,1-3H3",0.38,-0.90,10000.0,10000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,
