comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21
VVYNZIWKACJBBC-UHFFFAOYSA-N,%,Efficacy,,BAO_0000656,Efficacy,,4081,Percent maximal inhibition against human androgen receptor (AR) dependent transcriptional activity in co-transfected mammalian CV-1 cells,,,10743937,414,10.1016/s0960-894x(00)00010-x,CHEMBL1133046,"Effects of isosteric pyridone replacements in androgen receptor antagonists based on 1,2-dihydro- and 1,2,3,4-tetrahydro-2,2-dimethyl-6-trifluoromethyl-8-pyridono[5,6-g]quin olines.","Kong JW, Hamann LG, Ruppar DA, Edwards JP, Marschke KB, Jones TK.","A series of nonsteroidal human androgen receptor (hAR) antagonists based on 8-substituted 1,2-dihydro- and 1,2,3,4-tetrahydro-2,2-dimethyl-6-trifluoromethylpyrido[3,2-g]quin olines was synthesized. Compounds in this series were tested for the ability to bind to hAR and inhibit hAR-dependent transcription in a mammalian cellular background.","InChI=1S/C16H16BrF3N2/c1-15(2)5-4-9-6-10-11(16(18,19)20)7-14(17)21-12(10)8-13(9)22(15)3/h6-8H,4-5H2,1-3H3",0.59,-0.68,93.0,,,,,,,,,,,,,,,,,,,,,
VXYMFUUOLVWDBC-UHFFFAOYSA-N,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,,"Entry 0: 36333, Entry 1: 36333, ","Entry 0: Agonist activity at human AR relative to DHT, Entry 1: Antagonist activity at human AR assessed as inhibition of DHT-induced response, ",,,"Entry 0: 17267219, Entry 1: 17267219, ","Entry 0: 1531, Entry 1: 1531, ","Entry 0: 10.1016/j.bmcl.2007.01.001, Entry 1: 10.1016/j.bmcl.2007.01.001, ","Entry 0: CHEMBL1147033, Entry 1: CHEMBL1147033, ","Entry 0: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., Entry 1: Novel selective androgen receptor modulators: SAR studies on 6-bisalkylamino-2-quinolinones., ","Entry 0: van Oeveren A, Motamedi M, Martinborough E, Zhao S, Shen Y, West S, Chang W, Kallel A, Marschke KB, López FJ, Negro-Vilar A, Zhi L., Entry 1: van Oeveren A, Motamedi M, Martinborough E, Zhao S, Shen Y, West S, Chang W, Kallel A, Marschke KB, López FJ, Negro-Vilar A, Zhi L., ","Entry 0: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., Entry 1: A series of selective androgen receptor modulators (SARMs) with a wide spectrum of receptor modulating activities was developed based on optimization of the 4-substituted 6-bisalkylamino-2-quinolinones (3). Significance of the trifluoromethyl group on the side chains and its interactions with amino acid residues within the androgen receptor (AR) ligand binding domain are discussed. A representative analog (9) was tested orally in a rodent model of hypogonadism and demonstrated desirable tissue selectivity., ","InChI=1S/C16H16F6N2O/c1-9(2)11-6-14(25)23-13-4-3-10(5-12(11)13)24(7-15(17,18)19)8-16(20,21)22/h3-6,9H,7-8H2,1-2H3,(H,23,25)",0.80,-0.83,26.0,41.0,,,,,,,,,,,,,,,,,,,,
VZTAHXYHOJAXAZ-UHFFFAOYSA-N,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,,"Entry 0: 3638, Entry 1: 3638, ","Entry 0: Agonism of human androgen receptor (hAR) in CV-1 cells compared to that of dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR) in CV-1 cells was determined as a function of maximal inhibition of dihydrotestosterone using cotransfection assay, ",,,"Entry 0: 10340624, Entry 1: 10340624, ","Entry 0: 1340, Entry 1: 1340, ","Entry 0: 10.1016/s0960-894x(99)00186-9, Entry 1: 10.1016/s0960-894x(99)00186-9, ","Entry 0: CHEMBL1132051, Entry 1: CHEMBL1132051, ","Entry 0: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., Entry 1: 4-Alkyl- and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinolines: potent, nonsteroidal androgen receptor agonists., ","Entry 0: Higuchi RI, Edwards JP, Caferro TR, Ringgenberg JD, Kong JW, Hamann LG, Arienti KL, Marschke KB, Davis RL, Farmer LJ, Jones TK., Entry 1: Higuchi RI, Edwards JP, Caferro TR, Ringgenberg JD, Kong JW, Hamann LG, Arienti KL, Marschke KB, Davis RL, Farmer LJ, Jones TK., ","Entry 0: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., Entry 1: A series of human androgen receptor (hAR) agonists based on 4-alkyl-; 4,4-dialkyl-; and 3,4-dialkyl-1,2,3,4-tetrahydro-8-pyridono[5,6-g]quinoline was synthesized and evaluated in competitive receptor binding assays and an androgen receptor cotransfection assay in a mammalian cell background. A number of compounds in this series demonstrated activity equal to or better than dihydrotestosterone in both assays and represent a novel class of compounds for use in androgen replacement therapy., ","InChI=1S/C16H17F3N2O/c1-8(2)9-3-4-20-13-7-14-11(5-10(9)13)12(16(17,18)19)6-15(22)21-14/h5-9,20H,3-4H2,1-2H3,(H,21,22)",0.81,-0.03,10.0,81.0,,,,,,,,,,,,,,,,,,,,
WCWNFANFHMNQEP-UHFFFAOYSA-N,%,Efficacy,,BAO_0000656,Efficacy,,14786,Antagonist efficacy was determined as a function (%) of maximal inhibition of an agonist in Human androgen receptor.,,,9464360,302,10.1021/jm9705768,CHEMBL1131454,"5-Aryl-1,2-dihydrochromeno[3,4-f]quinolines: a novel class of nonsteroidal human progesterone receptor agonists.","Zhi L, Tegley CM, Kallel EA, Marschke KB, Mais DE, Gottardis MM, Jones TK.","The development of a novel class of nonsteroidal human progesterone receptor (hPR) agonists, 5-aryl-1,2-dihydro-5H-chromeno[3,4-f]quinolines 2, is described. The introduction of a 5-aryl group into the 1,2-dihydrocoumarino[3,4-f]quinoline core 1 is the key for progestational activities. The structure-activity relationship (SAR) studies of the 5-aryl substituents generated a series of potent hPR agonists, which exhibited similar biological activity (EC50 = 8-30 nM) to the natural hormone progesterone (EC50 = 2.9 nM) in cell-based assays with efficacies ranging from 28% to 96%. Most of the analogues displayed similar or greater binding affinity (Ki = 0.41-3.6 nM) than progesterone (Ki = 3.5 nM). Three representative analogues (13, 15, and 24) demonstrated in vivo activities in mammary gland morphology/uterine wet weight assay in ovariectomized rats.","InChI=1S/C25H22ClNO/c1-15-14-25(2,3)27-20-12-11-19-18-9-4-5-10-21(18)28-24(23(19)22(15)20)16-7-6-8-17(26)13-16/h4-14,24,27H,1-3H3",0.48,0.20,88.0,,,,,,,,,,,,,,,,,,,,,
WDOJWYWEVVIODK-SNVBAGLBSA-N,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,,"Entry 0: 37738, Entry 1: 37738, ","Entry 0: Agonist activity at human androgen receptor expressed in CV1 cells by transcriptional activation assay at 5 nM relative to DHT, Entry 1: Antagonist activity at human androgen receptor expressed in CV1 cells by transcriptional activation assay, ","Entry 0: In vitro, Entry 1: In vitro, ",,"Entry 0: 17703938, Entry 1: 17703938, ","Entry 0: 5446, Entry 1: 5446, ","Entry 0: 10.1016/j.bmcl.2007.07.034, Entry 1: 10.1016/j.bmcl.2007.07.034, ","Entry 0: CHEMBL1139788, Entry 1: CHEMBL1139788, ","Entry 0: Potent, nonsteroidal selective androgen receptor modulators (SARMs) based on 8H-[1,4]oxazino[2,3-f]quinolin-8-ones., Entry 1: Potent, nonsteroidal selective androgen receptor modulators (SARMs) based on 8H-[1,4]oxazino[2,3-f]quinolin-8-ones., ","Entry 0: Higuchi RI, Thompson AW, Chen JH, Caferro TR, Cummings ML, Deckhut CP, Adams ME, Tegley CM, Edwards JP, López FJ, Kallel EA, Karanewsky DS, Schrader WT, Marschke KB, Zhi L., Entry 1: Higuchi RI, Thompson AW, Chen JH, Caferro TR, Cummings ML, Deckhut CP, Adams ME, Tegley CM, Edwards JP, López FJ, Kallel EA, Karanewsky DS, Schrader WT, Marschke KB, Zhi L., ","Entry 0: A series of androgen receptor modulators based on 8H-[1,4]oxazino[2,3-f]quinolin-8-ones was synthesized and evaluated in an androgen receptor transcriptional activation assay. The most potent analogues from the series exhibited single-digit nanomolar potency in vitro. Compound 18h demonstrated full efficacy in the maintenance of muscle weight, at 10 mg/kg, with reduced activity in prostate weight in an in vivo model of androgen action., Entry 1: A series of androgen receptor modulators based on 8H-[1,4]oxazino[2,3-f]quinolin-8-ones was synthesized and evaluated in an androgen receptor transcriptional activation assay. The most potent analogues from the series exhibited single-digit nanomolar potency in vitro. Compound 18h demonstrated full efficacy in the maintenance of muscle weight, at 10 mg/kg, with reduced activity in prostate weight in an in vivo model of androgen action., ","InChI=1S/C18H21F3N2O3/c1-4-10-8-26-16-13(23(10)9-17(2,3)25)6-5-12-15(16)11(18(19,20)21)7-14(24)22-12/h5-7,10,25H,4,8-9H2,1-3H3,(H,22,24)/t10-/m1/s1",0.87,-0.35,26.0,57.0,,,,,,,,,,,,,,,,,,,,
WDRIFNRAGUVDQZ-BDAKNGLRSA-N,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,,"Entry 0: 3578, Entry 1: 3578, ","Entry 0: Agonistic activity against human androgen receptor (hAR) compared to dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR), ",,,"Entry 0: 10230629, Entry 1: 10230629, ","Entry 0: 1012, Entry 1: 1012, ","Entry 0: 10.1016/s0960-894x(99)00119-5, Entry 1: 10.1016/s0960-894x(99)00119-5, ","Entry 0: CHEMBL1132083, Entry 1: CHEMBL1132083, ","Entry 0: Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone., Entry 1: Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone., ","Entry 0: Zhi L, Tegley CM, Marschke KB, Jones TK., Entry 1: Zhi L, Tegley CM, Marschke KB, Jones TK., ","Entry 0: New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay., Entry 1: New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay., ","InChI=1S/C16H17F3N2O/c1-3-9-4-10-5-11-12(16(17,18)19)6-15(22)21-14(11)7-13(10)20-8(9)2/h5-9,20H,3-4H2,1-2H3,(H,21,22)/t8-,9+/m1/s1",0.82,-0.04,20.0,89.0,,,,,,,,,,,,,,,,,,,,
WDRIFNRAGUVDQZ-RKDXNWHRSA-N,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,,"Entry 0: 3578, Entry 1: 3578, ","Entry 0: Agonistic activity against human androgen receptor (hAR) compared to dihydrotestosterone (100%), Entry 1: Antagonistic activity against human androgen receptor (hAR), ",,,"Entry 0: 10230629, Entry 1: 10230629, ","Entry 0: 1012, Entry 1: 1012, ","Entry 0: 10.1016/s0960-894x(99)00119-5, Entry 1: 10.1016/s0960-894x(99)00119-5, ","Entry 0: CHEMBL1132083, Entry 1: CHEMBL1132083, ","Entry 0: Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone., Entry 1: Switching androgen receptor antagonists to agonists by modifying C-ring substituents on piperidino[3,2-g]quinolinone., ","Entry 0: Zhi L, Tegley CM, Marschke KB, Jones TK., Entry 1: Zhi L, Tegley CM, Marschke KB, Jones TK., ","Entry 0: New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay., Entry 1: New nonsteroidal human androgen receptor (hAR) agonists were developed from an hAR antagonist pharmacophore, 2(1H)-piperidino[3,2-g]quinolinone. (+/-)-trans-7,8-Diethyl-4-trifluoromethyl-2(H)-piperidino-[3,2-g]quinoli none was synthesized and demonstrated potent hAR agonist activity (EC50=3 nM) in the cell-based cotransfection assay and high binding affinity (Ki=16 nM) in the competitive receptor binding assay., ","InChI=1S/C16H17F3N2O/c1-3-9-4-10-5-11-12(16(17,18)19)6-15(22)21-14(11)7-13(10)20-8(9)2/h5-9,20H,3-4H2,1-2H3,(H,21,22)/t8-,9-/m1/s1",0.82,-0.04,20.0,39.0,,,,,,,,,,,,,,,,,,,,
WFOHHEVAQLCSFM-UHFFFAOYSA-N,%,Efficacy,,BAO_0000656,Efficacy,,5583,Antagonist efficacy for Androgen receptor,,,12781198,2078,10.1016/s0960-894x(03)00256-7,CHEMBL1144945,"Development of progesterone receptor antagonists from 1,2-dihydrochromeno[3,4-f]quinoline agonist pharmacophore.","Zhi L, Ringgenberg JD, Edwards JP, Tegley CM, West SJ, Pio B, Motamedi M, Jones TK, Marschke KB, Mais DE, Schrader WT.","A series of 1,2-dihydrochromeno[3,4-f]quinoline derivatives was synthesized and tested in biological assays to evaluate the nonsteroidal progesterone receptor modulator pharmacophore (4) as antiprogestins. A number of potent analogues were identified by modification of the substituents at the D-ring.","InChI=1S/C19H18N2O3/c1-11-9-19(2,3)20-16-6-5-13-14-8-12(21(22)23)4-7-17(14)24-10-15(13)18(11)16/h4-9,20H,10H2,1-3H3",0.61,0.07,86.0,,,,,,,,,,,,,,,,,,,,,
WHDBVRBJWGZQAF-UHFFFAOYSA-N,%,Efficacy,,BAO_0000656,Efficacy,,35644,Agonist activity at human androgen receptor expressed in CV1 cells by transcriptional activation assay,In vitro,,17439112,2496,10.1021/jm061329j,CHEMBL1139861,"Novel series of potent, nonsteroidal, selective androgen receptor modulators based on 7H-[1,4]oxazino[3,2-g]quinolin-7-ones.","Higuchi RI, Arienti KL, López FJ, Mani NS, Mais DE, Caferro TR, Long YO, Jones TK, Edwards JP, Zhi L, Schrader WT, Negro-Vilar A, Marschke KB.","Recent interest in orally available androgens has fueled the search for new androgens for use in hormone replacement therapy and as anabolic agents. In pursuit of this, we have discovered a series of novel androgen receptor modulators derived from 7H-[1,4]oxazino[3,2-g]quinolin-7-ones. These compounds were synthesized and evaluated in competitive binding assays and an androgen receptor transcriptional activation assay. A number of compounds from the series demonstrated single-digit nanomolar agonist activity in vitro. In addition, lead compound (R)-16e was orally active in established rodent models that measure androgenic and anabolic properties of these agents. In this assay, (R)-16e demonstrated full efficacy in muscle and only partially stimulated the prostate at 100 mg/kg. These data suggest that these compounds may be utilized as selective androgen receptor modulators or SARMs. This series represents a novel class of compounds for use in androgen replacement therapy.","InChI=1S/C18H19F3N2O2/c1-2-11-9-25-16-7-14-12(5-15(16)23(11)8-10-3-4-10)13(18(19,20)21)6-17(24)22-14/h5-7,10-11H,2-4,8-9H2,1H3,(H,22,24)",0.91,-0.63,71.0,,,,,,,,,,,,,,,,,,,,,
WHJQDVRYEXYKBA-MRVPVSSYSA-N,%,Efficacy,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Efficacy,,"Entry 0: 3036, Entry 1: 3036, ","Entry 0: Agonistic activity against human androgen receptor (hAR) in co-transfected CV-1 cell, Entry 1: Antagonistic activity against human androgen receptor (hAR) in co-transfected CV-1 cell, ",,,"Entry 0: 9871534, Entry 1: 9871534, ","Entry 0: 750, Entry 1: 750, ","Entry 0: 10.1016/s0960-894x(98)00107-3, Entry 1: 10.1016/s0960-894x(98)00107-3, ","Entry 0: CHEMBL1130772, Entry 1: CHEMBL1130772, ","Entry 0: New nonsteroidal androgen receptor modulators based on 4-(trifluoromethyl)-2(1H)-pyrrolidino[3,2-g] quinolinone., Entry 1: New nonsteroidal androgen receptor modulators based on 4-(trifluoromethyl)-2(1H)-pyrrolidino[3,2-g] quinolinone., ","Entry 0: Edwards JP, West SJ, Pooley CL, Marschke KB, Farmer LJ, Jones TK., Entry 1: Edwards JP, West SJ, Pooley CL, Marschke KB, Farmer LJ, Jones TK., ","Entry 0: A series of 2(1H)-pyrrolidino[3,2-g]quinolinones was prepared and tested for the ability to modulate the transcriptional activity of the human androgen receptor (hAR). The parent compound, 4-(trifluoromethyl)-2(1H)-pyrrolidino[3,2-g]quinolinone, displayed moderate interaction with hAR, but more substituted analogues, particularly 6,7-disubstituted compounds, were potent hAR agonists in vitro., Entry 1: A series of 2(1H)-pyrrolidino[3,2-g]quinolinones was prepared and tested for the ability to modulate the transcriptional activity of the human androgen receptor (hAR). The parent compound, 4-(trifluoromethyl)-2(1H)-pyrrolidino[3,2-g]quinolinone, displayed moderate interaction with hAR, but more substituted analogues, particularly 6,7-disubstituted compounds, were potent hAR agonists in vitro., ","InChI=1S/C16H17F3N2O/c1-8-15(2,3)11-5-9-10(16(17,18)19)6-14(22)21(4)13(9)7-12(11)20-8/h5-8,20H,1-4H3/t8-/m1/s1",0.81,0.10,33.0,34.0,,,,,,,,,,,,,,,,,,,,
