comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4
CMEWLCATCRTSGF-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C8H10N2O/c1-10(2)8-5-3-7(9-11)4-6-8/h3-6H,1-2H3",0.60,-1.10,19952.6,70794.6,,,
CNYGFPPAGUCRIC-UHFFFAOYSA-L,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/2C23H25N2.3C2H2O4/c2*1-24(2)21-14-10-19(11-15-21)23(18-8-6-5-7-9-18)20-12-16-22(17-13-20)25(3)4;3*3-1(4)2(5)6/h2*5-17H,1-4H3;3*(H,3,4)(H,5,6)/q2*+1;;;/p-2",0.76,-0.41,1000.0,3162.3,,,
CONWAEURSVPLRM-UHFFFAOYSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C19H15ClF3NO7/c1-3-29-17(25)10(2)30-18(26)13-9-12(5-6-15(13)24(27)28)31-16-7-4-11(8-14(16)20)19(21,22)23/h4-10H,3H2,1-2H3",0.32,-1.42,31622.8,,,,
CRQQGFGUEAVUIL-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588516, Entry 1: 588515, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,0.52,-0.57,3162.3,7079.5,,,
CRSBERNSMYQZNG-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C12H24/c1-3-5-7-9-11-12-10-8-6-4-2/h3H,1,4-12H2,2H3",0.35,0.85,5.6,,,,
CTGSQPRDMHCIMM-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C9H13NO/c1-3-10-9-6-8(11)5-4-7(9)2/h4-6,10-11H,3H2,1-2H3",0.68,-0.35,8912.5,,,,
CUARLQDWYSRQDF-UHFFFAOYSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C12H9NO2/c14-13(15)11-7-6-9-5-4-8-2-1-3-10(11)12(8)9/h1-3,6-7H,4-5H2",0.52,-0.93,44668.4,,,,
CWFOCCVIPCEQCK-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C15H11BrClF3N2O/c1-2-23-8-22-13(9-3-5-10(17)6-4-9)11(7-21)12(16)14(22)15(18,19)20/h3-6H,2,8H2,1H3",0.68,-1.34,891.3,,,,
DAKWPKUUDNSNPN-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C15H20O6/c1-5-12(16)19-9-15(8-4,10-20-13(17)6-2)11-21-14(18)7-3/h5-7H,1-3,8-11H2,4H3",0.35,0.22,39810.7,,,,
DBFYESDCPWWCHN-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C7H9NO/c1-5-2-3-6(8)4-7(5)9/h2-4,9H,8H2,1H3",0.51,0.25,31622.8,,,,
DBPWSSGDRRHUNT-CEGNMAFCSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C21H30O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h12,16-18,24H,4-11H2,1-3H3/t16-,17+,18+,19+,20+,21+/m1/s1",0.79,1.99,2.0,,,,
DCUJJWWUNKIJPH-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H3Cl4N/c7-5-3-1-2-4(11-5)6(8,9)10/h1-3H",0.49,-0.94,63095.7,,,,
DDUHZTYCFQRHIY-RBHXEPJQSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C17H17ClO6/c1-8-5-9(19)6-12(23-4)17(8)16(20)13-10(21-2)7-11(22-3)14(18)15(13)24-17/h6-8H,5H2,1-4H3/t8-,17+/m1/s1",0.83,1.95,31622.8,,,,
DDXORDQKGIZAME-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C18H15Cl3N2O.HNO3/c19-14-3-1-13(2-4-14)11-24-18(10-23-8-7-22-12-23)16-6-5-15(20)9-17(16)21;2-1(3)4/h1-9,12,18H,10-11H2;(H,2,3,4)",0.54,-0.92,31622.8,35481.3,,,
DECIPOUIJURFOJ-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C14H19NO/c1-5-16-11-6-7-13-12(8-11)10(2)9-14(3,4)15-13/h6-9,15H,5H2,1-4H3",0.82,-0.35,56234.1,,,,
DEDOPGXGGQYYMW-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C9H17NOS/c1-2-12-9(11)10-7-5-3-4-6-8-10/h2-8H2,1H3",0.63,-0.67,1.3,,,,
DEWLEGDTCGBNGU-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C3H6Cl2O/c4-1-3(6)2-5/h3,6H,1-2H2",0.55,0.49,223.9,,,,
DGEZNRSVGBDHLK-UHFFFAOYSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,InChI=1S/C12H8N2/c1-3-9-5-6-10-4-2-8-14-12(10)11(9)13-7-1/h1-8H,0.50,-0.52,2818.4,,,,
DKKJNZYHGRUXBS-BQYQJAHWSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C14H12O3/c1-16-13-9-12(17-14(15)10-13)8-7-11-5-3-2-4-6-11/h2-10H,1H3/b8-7+",0.81,0.61,14125.4,,,,
DKYVVNLWACXMDW-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C13H19NO2S/c1-11-7-9-13(10-8-11)17(15,16)14-12-5-3-2-4-6-12/h7-10,12,14H,2-6H2,1H3",0.90,-1.50,112.2,,,,
DMQQXDPCRUGSQB-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C11H18N2O8/c14-8(15)4-12(5-9(16)17)2-1-3-13(6-10(18)19)7-11(20)21/h1-7H2,(H,14,15)(H,16,17)(H,18,19)(H,20,21)",0.33,-0.40,28183.8,,,,
DMVOXQPQNTYEKQ-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C12H11N/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,13H2",0.65,-0.31,1122.0,,,,
DNTSIBUQMRRYIU-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C13H9ClN2O3/c14-12-7-6-10(16(18)19)8-11(12)13(17)15-9-4-2-1-3-5-9/h1-8H,(H,15,17)",0.69,-2.19,50118.7,,,,
DNXHEGUUPJUMQT-CBZIJGRNSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-16,19H,2,4,6-9H2,1H3/t14-,15-,16+,18+/m1/s1",0.78,2.10,17782.8,,,,
DOLQYFPDPKPQSS-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C8H11N/c1-6-3-4-8(9)5-7(6)2/h3-5H,9H2,1-2H3",0.52,-0.88,19952.6,,,,
DOPJTDJKZNWLRB-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H6N2O3/c7-5-2-1-4(8(10)11)3-6(5)9/h1-3,9H,7H2",0.27,-0.85,11220.2,,,,
DQMZLTXERSFNPB-UHFFFAOYSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)",0.71,0.21,17782.8,,,,
DUBNHZYBDBBJHD-UHFFFAOYSA-L,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588515, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/2C3H7NS2.Zn/c2*1-4(2)3(5)6;/h2*1-2H3,(H,5,6);/q;;+2/p-2",0.37,-1.26,25118.9,50118.7,,,
DUFVKSUJRWYZQP-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C9H18NO3PS2/c1-4-8(3)16-14(12,13-5-2)10-6-7-15-9(10)11/h8H,4-7H2,1-3H3",0.69,-0.35,1412.5,,,,
DVBJBNKEBPCGSY-UHFFFAOYSA-M,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C21H38N.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-22-20-17-15-18-21-22;/h15,17-18,20-21H,2-14,16,19H2,1H3;1H/q+1;/p-1",0.26,0.07,14125.4,19952.6,,,
DVECBJCOGJRVPX-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C4H7ClO/c1-2-3-4(5)6/h2-3H2,1H3",0.49,-0.34,50118.7,,,,
DVKJHBMWWAPEIU-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C9H6N2O2/c1-7-2-3-8(10-5-12)4-9(7)11-6-13/h2-4H,1H3",0.51,-0.83,28183.8,,,,
DWFZBUWUXWZWKD-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C19H25ClN2OS/c1-18(2,3)14-9-7-13(8-10-14)12-24-15-11-21-22(19(4,5)6)17(23)16(15)20/h7-11H,12H2,1-6H3",0.70,-1.58,281.8,,,,
DWTTZBARDOXEAM-GXTWGEPZSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C18H26O5/c1-12-6-5-9-14(19)8-4-2-3-7-13-10-15(20)11-16(21)17(13)18(22)23-12/h10-12,14,19-21H,2-9H2,1H3/t12-,14+/m0/s1",0.64,1.48,44668.4,,,,
DXBHBZVCASKNBY-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,InChI=1S/C18H12/c1-2-7-15-12-18-16(11-14(15)6-1)10-9-13-5-3-4-8-17(13)18/h1-12H,0.29,-0.05,17782.8,44668.4,,,
DYSXLQBUUOPLBB-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C7H6N2O4/c1-5-3-2-4-6(8(10)11)7(5)9(12)13/h2-4H,1H3",0.52,-1.17,50118.7,,,,
FBOUIAKEJMZPQG-AWNIVKPZSA-N,nM,Potency,mix,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C15H17Cl2N3O/c1-15(2,3)14(21)13(20-9-18-8-19-20)6-10-4-5-11(16)7-12(10)17/h4-9,14,21H,1-3H3/b13-6+",0.93,-0.95,17782.8,28183.8,,,
FBOUIAKEJMZPQG-BLXFFLACSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C15H17Cl2N3O/c1-15(2,3)14(21)13(20-9-18-8-19-20)6-10-4-5-11(16)7-12(10)17/h4-9,14,21H,1-3H3/b13-6+/t14-/m0/s1",0.93,-0.95,39810.7,,,,
FEIOASZZURHTHB-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C9H8O3/c1-12-9(11)8-4-2-7(6-10)3-5-8/h2-6H,1H3",0.49,0.01,15848.9,,,,
FEMOMIGRRWSMCU-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C9H6O4/c10-7-5-3-1-2-4-6(5)8(11)9(7,12)13/h1-4,12-13H",0.42,0.45,35481.3,,,,
FEYJIFXFOHFGCC-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C6H13NO2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3",0.32,0.47,56.2,,,,
FFGPTBGBLSHEPO-UHFFFAOYSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588515,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C15H12N2O/c16-15(18)17-13-7-3-1-5-11(13)9-10-12-6-2-4-8-14(12)17/h1-10H,(H2,16,18)",0.75,-0.13,7943.3,,,,
FHESUNXRPBHDQM-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,InChI=1S/C20H14O4/c21-19(23-17-10-3-1-4-11-17)15-8-7-9-16(14-15)20(22)24-18-12-5-2-6-13-18/h1-14H,0.54,-0.39,31622.8,39810.7,,,
FIHBHSQYSYVZQE-UHFFFAOYSA-N,nM,Potency,inconclusive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588516, Entry 1: 588516, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ",,,"InChI=1S/C12H18O4/c1-3-11(13)15-9-7-5-6-8-10-16-12(14)4-2/h3-4H,1-2,5-10H2",0.34,0.36,6309.6,56234.1,,,
FLKPEMZONWLCSK-UHFFFAOYSA-N,nM,Potency,inconclusive,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",0.73,-0.39,14125.4,,,,
FMJSMJQBSVNSBF-UHFFFAOYSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C24H27NO2/c1-3-5-12-19(4-2)18-27-24(26)22(17-25)23(20-13-8-6-9-14-20)21-15-10-7-11-16-21/h6-11,13-16,19H,3-5,12,18H2,1-2H3",0.32,-0.07,44668.4,,,,
FNTRYGMWKIYDKZ-UHFFFAOYSA-N,nM,Potency,active,BAO_0000186,Potency,,51887,PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) ,,588516,,,,CHEMBL1201862,PubChem BioAssay data set,,,"InChI=1S/C7H15N3O.H3O4P/c1-9-7(8)10-4-6-2-3-11-5-6;1-5(2,3)4/h6H,2-5H2,1H3,(H3,8,9,10);(H3,1,2,3,4)",0.38,0.97,35481.3,,,,
FNYLWPVRPXGIIP-UHFFFAOYSA-N,nM,Potency,mix,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, Entry 2: BAO_0000186, ",Potency,,"Entry 0: 51887, Entry 1: 51887, Entry 2: 51887, ","Entry 0: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 1: PUBCHEM_BIOASSAY: qHTS assay for small molecule antagonists of androgen receptor signaling. (Class of assay: confirmatory) , Entry 2: PUBCHEM_BIOASSAY: qHTS assay for small molecule agonists of androgen receptor signaling. (Class of assay: confirmatory) , ",,"Entry 0: 588515, Entry 1: 588516, Entry 2: 588515, ",,,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, Entry 2: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, Entry 2: PubChem BioAssay data set, ",,,"InChI=1S/C12H11N7/c13-9-7(6-4-2-1-3-5-6)16-8-10(14)18-12(15)19-11(8)17-9/h1-5H,(H6,13,14,15,17,18,19)",0.59,-0.43,44668.4,44668.4,50118.7,,
