comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2,act_3,act_4
1511170,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,CCc1ccc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c1,C25H31NO4,CHEMBL2312127,95.0,,,,
1511171,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,CCOc1ccc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c1,C25H31NO5,CHEMBL2312128,95.0,,,,
1511172,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,CCCOc1ccc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c1,C26H33NO5,CHEMBL2312129,96.0,,,,
1511173,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,Cc1cccc(O)c1C(CC(=O)N1CC(C)CC(C)C1)c1ccc2c(c1)OCO2,C24H29NO4,CHEMBL2312130,96.0,,,,
1511174,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,Cc1ccc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c1,C24H29NO4,CHEMBL2312131,95.0,,,,
1511175,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,CC1CC(C)CN(C(=O)CC(c2ccc3c(c2)OCO3)c2c(O)cccc2Oc2ccccc2)C1,C29H31NO5,CHEMBL2312132,95.0,,,,
1511176,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,CC1CC(C)CN(C(=O)CC(c2ccc3c(c2)OCO3)c2c(O)ccc3ccccc23)C1,C27H29NO4,CHEMBL2312133,93.0,,,,
1511177,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccccc2OC)c(OC)c1,C25H33NO5,CHEMBL2312134,96.0,,,,
1511178,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccccc2)c(OC)c1,C24H31NO4,CHEMBL2312135,27.0,,,,
1511179,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,COc1cccc(O)c1CC(C(=O)N1CC(C)CC(C)C1)c1ccc(C)cc1,C24H31NO3,CHEMBL2312136,0.0,,,,
1511180,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,Cc1ccc(C(NC(=O)N2CC(C)CC(C)C2)c2c(O)ccc3ccccc23)cc1,C26H30N2O2,CHEMBL2312137,0.0,,,,
1511181,%,Inhibition,,BAO_0000201,INH,937726,Modulation of ROR-gamma Gal4-DBD-NR-LBD (unknown origin) expressed in HEK293T cells assessed as repression of transcriptional activity at 10 uM after 20 hrs by luciferase assay relative to control,B,,CHEMBL2317476,10.1016/j.bmcl.2012.11.025,23232056,CHEMBL2311492,Small molecule amides as potent ROR-γ selective modulators.,PUBLICATION,The structure-activity relationship study of a diphenylpropanamide series of ROR-γ selective modulators is reported. Compounds were screened using chimeric receptor Gal4 DNA-binding domain (DBD)-NR ligand binding domain cotransfection assay in a two-step format. Three different regions of the scaffold were modified to assess the effects on repression of ROR-γ transcriptional activity and potency. The lead compound 1 exhibits modest mouse pharmacokinetics and an acceptable in vitro profile which makes it a suitable in vivo probe to interrogate the functions of ROR-γ in animal models of disease.,,Cc1ccc(C(CC(=O)N2CC(C)CC(C)C2)c2c(O)ccc3ccccc23)cc1,C27H31NO2,CHEMBL2312138,96.0,,,,
1608771,%,Inhibition,,BAO_0000201,INH,1778224,Inhibition of human RORgamma1 expressed in HEK293 cells at 30 uM after 24 hrs by luciferase reporter gene assay relative to control,B,,CHEMBL4235216,10.1016/j.bmc.2018.07.038,30077610,CHEMBL4229499,Development of novel silanol-based human pregnane X receptor (PXR) agonists with improved receptor selectivity.,PUBLICATION,"Pregnane X receptor (PXR) is a ligand-dependent transcription factor that is considered to be a potential therapeutic target for multiple diseases. Herein, we report the development and structure-activity relationship studies of a new series of hPXR agonists. Focusing on our recently developed silanol-sulfonamide scaffold, we developed the potent hPXR agonist 28, which shows good selectivity over hLXRα and β, hFXR, and hRORα and γ. Examination of the structure-activity relationship suggested a possible strategy to manipulate the selectivity. Docking simulation indicated the presence of an additional binding cavity and polar contacts in the ligand-binding pocket of hPXR. This information should be helpful for the future development of more potent and selective hPXR ligands.",,O=C(O)c1ccc(N(CC(F)(F)F)S(=O)(=O)c2ccccc2)cc1,C15H12F3NO4S,CHEMBL3094381,11.0,,,,
1614433,%,Inhibition,,BAO_0000201,INH,1457926,Inverse agonist activity at human RoRc in human skin model assessed as suppression of IL-17F level relative to control,B,,CHEMBL3370833,10.1021/jm401901d,24502334,CHEMBL3351629,Modulators of the nuclear receptor retinoic acid receptor-related orphan receptor-γ (RORγ or RORc).,PUBLICATION,"As the biology surrounding the nuclear receptor retinoic acid receptor-related orphan receptor-gamma (RORγ or RORc) continues to evolve, significant effort has been invested in discovering modulators of this potentially important target for the treatment of metabolic and immunological diseases. Several major pharmaceutical and biotechnology companies have disclosed RORc inhibitors or partnered with other players in the field. In this perspective, we discuss both the biology and the underlying structural biology of RORc, and summarize the RORc modulators disclosed in the scientific and patent literature.",,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc3c(ccn3CCc3ccc(Cl)cc3Cl)c2)cc1,C26H24Cl2N2O3S,CHEMBL3109235,73.0,,,,
