comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1
34933,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C19H30O2,CHEMBL27769,26603.2,
35130,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccccc1O,C6H7NO,CHEMBL28319,37578.0,
35131,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cccc(C)c1,C8H10,CHEMBL286727,7497.8,
35158,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1ccccc1O,C6H6O2,CHEMBL280998,5955.7,
35358,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,NC(=O)c1ccccc1O,C7H7NO2,CHEMBL27577,84126.7,
36604,nM,Potency,inactive,"Entry 0: BAO_0000186, Entry 1: BAO_0000186, ",Potency,"Entry 0: 845231, Entry 1: 845231, ","Entry 0: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , Entry 1: PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) , ","Entry 0: F, Entry 1: F, ","Entry 0: confirmatory, Entry 1: confirmatory, ","Entry 0: CHEMBL2114842, Entry 1: CHEMBL2114842, ",,,"Entry 0: CHEMBL1201862, Entry 1: CHEMBL1201862, ","Entry 0: PubChem BioAssay data set, Entry 1: PubChem BioAssay data set, ","Entry 0: DATASET, Entry 1: DATASET, ",,,O=C=NC1CCCCC1,C7H11NO,CHEMBL26886,8412.7,23710.1
37579,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)NNc1ccccc1,C8H10N2O,CHEMBL30131,66824.2,
42569,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCOC(=O)C(C)C(C)=O,C7H12O3,CHEMBL31596,4.7,
42689,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(O)CO,C3H8O2,CHEMBL286398,7497.8,
42757,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CCC(C)(C)C(=O)O,C6H12O2,CHEMBL286013,3757.8,
43745,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,C22H18O12,CHEMBL282731,3349.1,
43952,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,C33H40N2O9,CHEMBL772,37578.0,
44648,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CNCC(O)c1ccc(O)cc1,C9H13NO2,CHEMBL33720,2660.3,
46591,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,C13H10Cl2O2,CHEMBL33845,26603.2,
46656,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,C12H6Cl4O2S,CHEMBL290106,4730.8,
46884,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,C15H10O6,CHEMBL150,74978.0,
46958,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)CCCCC1CCSS1,C8H14O2S2,CHEMBL33864,66824.2,
47340,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,C32H37NO8,CHEMBL786,29849.3,
47766,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,C25H22O10,CHEMBL431701,18833.6,
47819,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)c1ccc(N)cc1,C8H12N2,CHEMBL36296,1188.3,
48849,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,C22H30Cl2N10,CHEMBL790,26603.2,
50637,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,C16H10N2O2,CHEMBL35479,841.3,
52087,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,C11H11F3N2O3,CHEMBL806,23710.1,
52252,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,C19H34O3,CHEMBL291057,2371.0,
53803,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(N=O)C(=N)N[N+](=O)[O-],C2H5N5O3,CHEMBL440287,37578.0,
54715,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1cnc2c(c1)ccc1cccnc12,C12H8N2,CHEMBL415879,2371.0,
58298,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,C16H26O2,CHEMBL39763,42163.2,
61174,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,C15H10O5,CHEMBL289277,42163.2,
61469,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,C15H10O4,CHEMBL41092,6682.4,
61715,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,C15H8O6,CHEMBL418068,37578.0,
65415,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,C13H18Cl2N2O2,CHEMBL852,26603.2,
65416,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,C12H8Cl6O,CHEMBL44072,13333.2,
66687,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1c2c(O)cccc2Cc2cccc(O)c21,C14H10O3,CHEMBL46469,29849.3,
67103,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1ccc(Cl)c(Cl)c1Cl,C6H2Cl4,CHEMBL46422,5955.7,
67275,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1cc(Cl)c(Cl)c(Cl)c1,C6H2Cl4,CHEMBL44011,94.4,
67276,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1cc(Cl)cc(Cl)c1,C6H3Cl3,CHEMBL44228,29849.3,
67277,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1ccc(Cl)c(Cl)c1,C6H3Cl3,CHEMBL296348,3757.8,
67627,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1cccc(Cl)c1,C6H4Cl2,CHEMBL45235,334.9,
67807,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,ClC(Cl)C(Cl)Cl,C2H2Cl4,CHEMBL47258,188.3,
67839,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,ClC(Cl)Cl,CHCl3,CHEMBL44618,74978.0,
67862,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Clc1ccccc1Cl,C6H4Cl2,CHEMBL298461,16785.5,
70239,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,C6H6N4O4,CHEMBL869,42163.2,
81858,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C/C=C/c1ccccc1,C9H8O,CHEMBL293492,37578.0,
82895,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,C14H8O4,CHEMBL53418,37578.0,
86409,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO,C21H30N4O6S,CHEMBL935,18833.6,
88841,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,C22H19NO4,CHEMBL942,75.0,
91783,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,C18H27NO3,CHEMBL294199,33491.5,
98346,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],C25H30ClN3,CHEMBL64894,2371.0,
103658,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,C14H12O3,CHEMBL165,2371.0,
104250,nM,Potency,active,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,C20H14O4,CHEMBL63857,66824.2,
104574,nM,Potency,inconclusive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,C20H30O,CHEMBL986,47307.9,
105660,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cccc(C(=O)O)c1,C8H8O2,CHEMBL67450,2984.9,
107119,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,C10H12N2O4,CHEMBL991,11.9,
107905,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,NCCCCCCN,C6H16N2,CHEMBL303004,1059.1,
110049,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,c1ccc(SCCSc2ccccc2)cc1,C14H14S2,CHEMBL70902,2984.9,
111490,nM,Potency,inactive,BAO_0000186,Potency,845231,PubChem BioAssay. qHTS assay for small molecule antagonists of the retinoid-related orphan receptor gamma (ROR-gamma) signaling pathway. (Class of assay: confirmatory) ,F,confirmatory,CHEMBL2114842,,,CHEMBL1201862,PubChem BioAssay data set,DATASET,,,Nc1ccccc1N,C6H8N2,CHEMBL70582,188.3,
