,index,SMILES,target_0
236,236,OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccccc6F)n5)cc43)CC2)CCCC1,1
237,237,COc1c(C(C)(C)C)cc(C(=O)N2CCC(CNC(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,1
238,238,CCCOCCn1c2cc(-c3ccc(OC)nc3)ncc2nc(NCCNCCO)c1=O,1
239,239,NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)nc1,1
240,240,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,1
241,241,Clc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12,1
242,242,O=C(c1cccn2ccnc12)N1CCN(CCc2ccc(F)cc2F)CC1,1
243,243,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)CC2C3CN(C)CC23)c1,1
244,244,O=c1ccc(-c2ccc(OC3CCN(C4CCC4)CC3)nc2)n[nH]1,1
245,245,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,1
246,246,CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,1
247,247,Cc1c(CNC2CCC(F)C2)nn(CCC#N)c1-c1cc(F)cc(F)c1,1
248,248,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21)c1ccccc1,1
249,249,CC(C)(C)c1csc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)n1,1
250,250,CC(C)N(CCO)Cc1csc(-c2cn(CC3CCOCC3)c3c2cccc3Cl)n1,1
251,251,Fc1cc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)ccn1,1
252,252,Cc1c(C(=O)N(C)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,1
253,253,FC(F)(F)c1nc2c(ccn2Cc2ccccc2)c(OC2CCN(Cc3cscn3)CC2)n1,1
254,254,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,1
255,255,O=C(c1ccncn1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1,1
256,256,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Cl)cc54)CC3)nc2N1,1
257,257,COc1ccc(Cn2c3ccccc3nc2N2CCC(N(C)CC3CCOCC3)CC2)cc1,1
258,258,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,1
259,259,CCOC(=O)C1CCC(N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc43)C2)CC1,1
260,260,COc1ccc(C2CN(CCCC3CCOCC3)CC2CC(=O)Nc2cccc(Cl)c2)cc1,1
261,261,Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,1
262,262,COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)cc(-c2ccccc2)c1,1
263,263,Cc1nc(-c2ccc(CN3CCC(N(C)C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc2)no1,1
264,264,CN1CC2CC1CN2c1cnc(-c2ccc3sccc3c2)cn1,1
265,265,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
266,266,Cc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,1
267,267,COc1cc(F)ccc1-c1cncc(CNC2CCCCC2)c1,1
268,268,CCc1oc(CCc2cc(N3CCOCC3)cc(NCC(F)(F)F)n2)nc1C,1
269,269,Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5ccc(Cl)cc54)C3)n2C)s1,1
270,270,CN1Cc2ccccc2C(c2ccccc2)N=C1CCc1ccccc1,1
271,271,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cccc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1
272,272,CCC(NCCCCC(Oc1cc(C)c(F)c(C)c1)C(=O)NO)c1ccc(F)cc1,1
273,273,CNCc1cc(F)c(Cl)cc1Oc1ccc(Cl)c(Cl)c1,1
274,274,CS(=O)(=O)Nc1ccc2c(c1)nc1n2CC(N)C(c2cc(F)c(F)cc2F)C1,1
275,275,Cc1ccc(Cn2c3ccccc3nc2C2CNCCO2)cc1,1
276,276,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc54)CC3)cc21,1
277,277,COc1cnc2c(c1)nccc2NCc1nnc2ccc(-c3cc(F)cc(F)c3)nn21,1
278,278,O=C(NC1CCCC(O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CNCC1CC1,1
279,279,NC1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)CC1c1cc(F)ccc1F,1
280,280,CC(=O)C1=NN2c3cc(Cl)ccc3OCC2C1(CCCN1CCOCC1)c1ccccc1,1
281,281,NC(=O)c1ccnc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,1
282,282,CNCc1ccc(Cl)cc1Oc1ccc(C)cc1,1
283,283,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1,1
284,284,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccc(CN6CCOCC6)cc5)c4)n[nH]c2-3)CC1,1
285,285,Cc1ccc2c(cccc2N2CCN(CCc3cccc4c3OCc3c(C#N)ncn3-4)CC2)n1,1
286,286,COc1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,1
287,287,O=C(c1ccc(F)cc1)N1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
288,288,CN(C(=O)Cc1ccccc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,1
289,289,CC(C)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,1
290,290,Cc1ccc(C(=O)NC2CCc3ccc(CCN4CCN(c5nsc6ccccc65)CC4)cc32)cc1,1
291,291,Clc1cnc2oc(N3CCN4CCC3CC4)nc2c1,1
292,292,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,1
293,293,NC(=O)c1cccc(NC2CC3CCC(C2)N3Cc2ccccc2)c1,1
294,294,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(CCO)CC1,1
295,295,OC1(c2ccc(F)c(F)c2)CCNCC1c1cc(-c2c(Cl)cccc2Cl)no1,1
296,296,CN(C(=O)c1ccc(-c2ccc(F)cc2)cc1)C1CCc2cc(CN3CCN(C(N)=O)CC3)ccc2C1,1
297,297,O=c1cc(NC2CCN(Cc3ccc4ccccc4c3)CC2)c2cc(Cl)ccc2n1Cc1ccccn1,1
298,298,CC(C)(C)NC(=O)n1nc(NCC(=O)NC2CN(C3CCC(c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,1
299,299,CCc1n[nH]c(CC)c1Oc1cc(C#N)cc(C#N)c1,1
300,300,Cc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc42)n1C)CC3,1
301,301,Cc1[nH]c2ccccc2c1CCN1CCc2ccc(C=CC(=O)NO)cc2C1,1
302,302,COc1cc(-c2cn(Cc3cc(Br)cc(Br)c3)nn2)ccc1-n1cnc(C)c1,1
303,303,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,1
304,304,O=C(c1ccc(Oc2cccc(Cl)c2)nc1)N1CCCN(C2CCC2)CC1,1
305,305,Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,1
306,306,CCCC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc54)CC3)ccc21,1
307,307,CN1CC2CC1CN2c1ncc(-c2ccc3[nH]ccc3c2)cn1,1
308,308,CC(C(=O)NC1(c2ccccc2)CCC(N(C)C)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
309,309,Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,1
310,310,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1
311,311,C=CCn1nc(NCC(=O)NC2CN(C3CCC(C(=O)OCC)CC3)C2)c2cc(C(F)(F)F)ccc21,1
312,312,COc1cc(C=C2CCCN3C2=NOC3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,1
313,313,C1=C(c2ccc(OCCCN3CCCCC3)cc2)CCC1,1
314,314,O=C(NC(Cn1cccn1)c1ccccc1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
315,315,O=c1[nH]c2cc(F)ccc2n1C1CCN(CCCN2C(=O)COc3ccccc32)CC1,1
316,316,CCN1C2=NC3(CCc4ccccc43)CN2c2c(nc(Cc3ccccc3)n2Cc2ccccc2)C1=O,1
317,317,Fc1ccc2cccc(N3CCN(CCCOc4ccc5c(c4)CNC5)CC3)c2c1,1
318,318,Cc1cccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)c1,1
319,319,Cn1c(=O)cc(NC2CCN(CC=Cc3ccccc3)CC2)c2cc(Cl)ccc21,1
320,320,Cc1ccc2c(cccc2N2CCN(CCCc3cccc4c3OCC(=O)N4)CC2)n1,1
321,321,COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c1c(Cn1ccnc1)ccc2F,1
322,322,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(CC2CN(C(C(=O)O)C(C)(C)C)CC2c2cccc(F)c2)CC1,1
323,323,Cc1nnc(C(C)C)n1C1CCN(C(C)CC(NC(=O)C2CCC2)c2ccccc2)CC1,1
324,324,Nc1ccnc(Nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)n1,1
325,325,CS(=O)(=O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1,1
326,326,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(Cl)cc2)cc1,1
327,327,Cc1c2n(c3c1C(=O)CC(C)(C)C3)-c1ccc(C(N)=O)c(c1)NC(C)C1CCCCN1CCC2,1
328,328,Cc1ccc2c(cccc2-c2nnc(SCCCN3CCc4cc5nc(CC(F)(F)F)oc5cc4CC3)n2C)n1,1
329,329,O=C1CCCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1
330,330,CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1,1
331,331,Cc1[nH]c2ccccc2c1CCN1CCc2ccc(C=CC(=O)NO)cc2CC1,1
332,332,COc1ncc(C=C2CC3C4CCC5N(C)C(=O)C=CC5(C)C4CCC3(C)C2O)cn1,1
333,333,N#Cc1nc(CCCNC2(C(N)=O)CCC2)cc(-c2cccc(C(F)(F)F)c2)n1,1
334,334,N#Cc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,1
335,335,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCN(CC(F)(F)F)C3)CC2)nc1,1
336,336,COc1c(C(C)(C)C)cc(C(=O)N2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C(C)C2)cc1C(C)(C)C,1
337,337,Cc1nc2cc3c(c(C)c2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc42)n1C)CC3,1
338,338,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCCC3)o2)cc1)c1ccccc1F,1
339,339,Cc1nnc(-c2cc(C(F)(F)F)cc(S(=O)(=O)N3CCN(C(=O)C4CC4c4ccc(C(F)(F)F)cc4)CC3)c2)[nH]1,1
340,340,CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccc(=O)[nH]c7)[nH]6)CC5)cc4)nc3n2)CC1,1
341,341,O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)NC1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,1
342,342,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(CO)C1,1
343,343,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(O)(c3ccccc3)CC2)C1,1
344,344,NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCc3ccccc32)c1,1
345,345,O=C(NC1COc2cccc(-c3ccncc3)c2C1)c1ccc(OC(F)(F)F)cc1,1
346,346,CCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc43)CC2)c1,1
347,347,O=C(Cc1ccccc1)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21,1
348,348,CS(=O)(=O)c1ccc(OCC(F)(F)F)c(C(=O)N2CCN(c3ccc(C#N)cc3F)CC2)c1,1
349,349,O=C(NCCN1CCCCC1)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1,1
350,350,CCCCN1CCC2(CC1)OC(OC)c1c2cnn1-c1ccccc1,1
351,351,CCN1CCOC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1
352,352,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,1
353,353,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21)c1ccc(Cl)cc1,1
354,354,O=C(C=Cc1ccc(CNCCc2c3ccccc3[nH]c2-c2ccccc2)cc1)NO,1
355,355,COCCCc1cc(CN(C(=O)C2CNCCC2c2cc(=O)n(C)c3cc(Cl)ccc23)C2CC2)cc(OCCOC)c1,1
356,356,N#Cc1ccc(CNC(=O)N(c2cccc(F)c2)C2CCN(CCC3(c4cccc(F)c4)CCN(C(=O)c4c(Cl)cccc4Cl)CC3)CC2)cc1,1
357,357,CN1CCN(C(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C(c2ccccc2)C1,1
358,358,COc1ccc(C2CN(CCc3ccc(OC)c(OC)c3)CC2CC(=O)N(C)c2cccc(Cl)c2)cc1,1
359,359,CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)nn1-c1ccccc1,1
360,360,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2OC)CC1,1
361,361,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,1
362,362,CCOC(=O)C1CCN(C(=N)c2ccc(C(=O)Nc3c(OC)cc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)c(F)c2)CC1,1
363,363,CC(OC1CCC2NC1(c1ccccc1)CC2c1nnn(C)n1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
364,364,O=C1NCC(c2ccc(F)cc2)C12CCN(C1(c3ccc(F)cc3)CCCCC1)CC2,1
365,365,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCN(CCCc3ccccc3)C2)CC1,1
366,366,COc1ccc(C2CN(CCC3CCOCC3)CC2CC(=O)Nc2cccc(Cl)c2)cc1,1
367,367,CS(=O)(=O)Nc1ccc(CCCNCCNc2ccc(Cl)c(Cl)c2)cc1,1
368,368,COc1cc(N2C(=O)N(c3ccc(-c4ccccc4C(=O)O)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1
369,369,COCC(=O)NC1CCN(c2nc(C)c3cc(NC(=O)C=Cc4ccc(Cl)cc4)ccc3n2)CC1,1
370,370,CON=CCOc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,1
371,371,COCCCc1ccc(F)c2c(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c[nH]c21,1
372,372,COc1cccc(CN2CCC(C#N)(CNC(=O)c3cc(OC)cc(OC)c3)CC2)c1,1
373,373,Cn1c2c(C#N)c(N3CCCC(N)C3)n(Cc3ccccc3)c2c(=O)n(C)c1=O,1
374,374,Cc1nc(N2CCC(N3CCCC3)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,1
375,375,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCCC2)c1,1
376,376,OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCNCC1,1
377,377,Cc1n[nH]c(=O)cc1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,1
378,378,CC(C)(C)C(N)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1,1
379,379,CC(c1c2ccccc2sc1CCN(C)C)n1cccn1,1
380,380,Cc1ncoc1-c1nnc(SCCCN2CCC3(c4cccc(C(F)(F)F)c4)CC3C2)n1C,1
381,381,CCN1CCNC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1
382,382,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,1
383,383,OC1CCN(CCCOc2ccc(-n3c4ccc(F)cc4nc3-c3ccccn3)cc2)CC1,1
384,384,COc1ccc(Cn2c3ccccc3nc2C2CCCN(C3CCCCC3)C2)cc1,1
385,385,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1
386,386,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNC(=O)c5ccccc5)c4)n[nH]c2-3)CC1,1
387,387,Cc1ccc2c(cccc2-c2nnc(SCCCN3CCc4cc5nc(C(C)C)oc5cc4CC3)n2C)n1,1
388,388,COc1cc(N2C(=O)N(c3ccc(-c4ccc5[nH]ncc5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1
389,389,COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2ccncn2)CC3)c1,1
390,390,Cc1nc(C(=O)NC2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)n[nH]1,1
391,391,O=C(NCCO)C1CCC(c2ncc(-c3cccc(C(F)(F)F)c3)[nH]2)CC1,1
392,392,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1,1
393,393,Cc1nc2cc3c(c(Br)c2o1)CCN(CCCCSc1nnc(-c2cccc4nc(C)ccc42)n1C)CC3,1
394,394,CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(Cc5cccc(F)c5)CC4C3CCC12,1
395,395,N#Cc1ccc(Cn2cncc2CNC2CCN(Cc3ccccc3)C2=O)cc1,1
396,396,Cc1ncoc1-c1nnc(SCCCNC2CC3CC3(c3ccccc3)C2)n1C,1
397,397,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,1
398,398,CC(=O)c1cccc(-c2cccc(-n3cc(C(=O)Nc4nccc(Cl)c4Cl)c(=O)c4cccnc43)c2)c1,1
399,399,CCCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc42)n1C)CC3,1
400,400,CCc1oc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)nc1C,1
401,401,CCc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc42)n1C)CC3,1
402,402,O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)c(Cl)c1)c1ccccc1F,1
403,403,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1)C(F)(F)F,1
404,404,O=C(C1CNCCC1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccncc2)c2cccc(F)c12)C1CC1,1
405,405,CC(C)(Cc1ccc2ccccc2c1)NCC(O)COc1ccccc1C#N,1
406,406,COCC(F)(F)COCc1ccc(C2(O)CCNCC2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,1
407,407,O=c1cc(OCc2ccccc2F)ccn1-c1ccc(OCCN2CCCC2)cc1,1
408,408,COC(=O)c1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,1
409,409,COc1nccc2c1nc(-c1ccc(OC3CCN(C4CCC4)CC3)cc1)n(C)c2=O,1
410,410,CC(=O)C1=NN2c3cc(C)ccc3OCC2C1(CCCN(C)C)c1ccccc1,1
411,411,CC1NC(c2cc(C#N)ccn2)=NC1(c1ccc(F)cc1)c1ccc(F)cc1,1
412,412,O=S(=O)(c1cccc2c(O)nccc21)N1CCCNCC1,1
413,413,COc1ccc(Cn2c3ccccc3nc2N2CCC(NCC3CCOCC3)CC2)cc1,1
414,414,COc1cc(F)ccc1-c1cccc(CNC2CCCC2)c1,1
415,415,CC(=O)NCCc1ccccc1-c1ccc(C2CNCCC2c2ccn(C)c(=O)c2)c(Cl)c1,1
416,416,N#Cc1ccc(CNC(=O)N(c2cccc(F)c2)C2CCN(CCC3(c4cccc(F)c4)CCN(C(=O)c4c(F)cccc4F)CC3)CC2)cc1,1
417,417,N#Cc1ccc2cc1Oc1ccc(Br)c(c1)CN1CCC(NCc3cncn3C2)C1=O,1
418,418,CC(c1ccc(-c2ccc(O)nc2)cc1)C(N)C(=O)N1CCC(F)C1,1
419,419,Cc1cccc(NC(=O)NC2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,1
420,420,CC1NC(c2cccc(C#N)c2)=NC1(c1ccc(F)cc1)c1ccc(F)nc1,1
421,421,CCc1cccc2c(-c3nc(CN(CC)CC)cs3)cn(CC3CCOCC3)c21,1
422,422,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc54)CC3)cccc1-2,1
423,423,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5cccc(Cl)c5)c4)n[nH]c2-3)CC1,1
424,424,CCON=C(c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cn(C)c(=O)cc23)cn1,1
425,425,Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCC(C)C2)cc1,1
426,426,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4cc(Br)ccc43)C2)n1C,1
427,427,CC(C(=O)NC1(c2ccccc2)CCC(N2CCC(C3CCOC3(C)C)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
428,428,CC1CN(C(=O)C2CN(c3ccccn3)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,1
429,429,CC(=C(F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(C(=N)N)c1,1
430,430,CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,1
431,431,COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,1
432,432,Cn1c(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccc1,1
433,433,N#Cc1nc(CCCN2CCCCC2)cc(C2CCCCCC2)n1,1
434,434,Cc1n[nH]c(C)c1C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,1
435,435,CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(C=CC(=O)NO)cc2Cl)C1,1
436,436,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4cc(F)ccc43)C2)n1C,1
437,437,COc1nccnc1N1C(=O)N(c2ccc(-c3ccc(C(=O)O)cc3C)cc2)C(=O)C12CCN(Cc1ncccc1C)CC2,1
438,438,Cn1cnc(C(=O)N(Cc2ccc(F)c(OC3CCCC3)c2)C2CC3CN(C)CC3C2)c1,1
439,439,c1ccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)cc1,1
440,440,c1ccc(-c2cccnc2)c(OC2CC3CC2CNC3)c1,1
441,441,CN1C2CCCC1CC(NC(=O)c1cccc3oc(N4CCOCC4)nc31)C2,1
442,442,COc1cc(-c2cn(CC(=O)N(CC(F)(F)F)c3ccc4ccccc4c3)nn2)ccc1-n1cnc(C)c1,1
443,443,CCOCCn1nc(C)c2nc(NC3CCNCC3)nc(Nc3cc(C)ccn3)c21,1
444,444,O=C(NCCc1ccccn1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
445,445,COc1cc(C=Cc2nc3sc4c(c3c(NCc3ccccc3)n2)CCC4)ccc1-n1cnc(C)c1,1
446,446,O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)C1CCNC1,1
447,447,Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2ccc(C(F)(F)F)cc2)C3)n1C,1
448,448,CCOC(=O)C1CCC(N2CC(NC(=O)CNc3noc4ccc(C(F)(F)F)cc43)C2)CC1,1
449,449,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccn2)n1C,1
450,450,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2OC)CC1,1
451,451,CN1CC2CC1CN2c1ncc(-c2ccc3[nH]c(C(F)(F)F)cc3c2)cn1,1
452,452,CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc32)cc1O,1
453,453,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1cccc(F)c1,1
454,454,CCc1nc2cc3c(c(C)c2o1)CCN(CCCCSc1nnc(-c2cccc4nc(C)ccc42)n1C)CC3,1
455,455,COc1ccc(Cn2c3ccccc3nc2C2CCCN(C(C)C)C2)cc1,1
456,456,c1ccc2sc(Oc3ccc(CCN4CCCCC4)cc3)nc2c1,1
457,457,CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5ccncc5)CC4C3CCC12,1
458,458,CC(=O)C1=NN2c3cc(C)ccc3OCC2C1(CCCN1CCOCC1)c1ccccc1,1
459,459,Cc1csc(Cn2c3ccccc3nc2C2CCCN(C3CCCCC3)C2)n1,1
460,460,CCC(=O)N1CCc2c(nc(C)n2C2CC3CCC(C2)N3CCC(NC(C)=O)c2cccc(F)c2)C1,1
461,461,COCCN(C)C(c1ccccc1)C(O)(c1cccnc1)c1cccnc1,1
462,462,Cc1ccccc1C(=O)Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1,1
463,463,CC(=O)c1sc(NC(=O)NC2CN(C(C)=O)CCC2CN2CCCC(Cc3ccc(F)cc3)C2)nc1C,1
464,464,Cc1cc(C(=O)Nc2ccc(C(=N)N3CCCC3)cc2)n(-c2cc3ccccc3cc2C#N)n1,1
465,465,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cccnc3)no2)CC1,1
466,466,O=C1OC2(CN1c1cccc(F)n1)CCC(c1nc3cc(OC(F)(F)F)ccc3[nH]1)CC2,1
467,467,CN1CCCCC1COc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,1
468,468,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,1
469,469,COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1,1
