./download/her2.txtEGFRINdb ID	ErbB2-IC50	PMID	Journal	Vol & Page	Smiles
EGIN0001582	43 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)NCC
EGIN0001583	68 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)N(C)C
EGIN0001583	68 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)N(C)C
EGIN0001584	50 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)N(CC)CC
EGIN0001585	32 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)N(CC)C
EGIN0001586	32 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)N1CCCC1
EGIN0001588	20 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)N1CCNCC1
EGIN0001589	32 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)NCCS(=O)(=O)C
EGIN0001593	32 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@@H]1NC[C@@H](C1)OC(=O)NCC
EGIN0001594	40 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@@H]1NC[C@@H](C1)OC(=O)N(C)C
EGIN0001595	32 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@@H]1NC[C@@H](C1)OC(=O)N1CCOCC1
EGIN0001596	63 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	C1[C@H](C[C@@H](C#Cc2cc3c(s2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)N1)OC(=O)NCC
EGIN0001597	63 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	C1[C@H](C[C@@H](C#Cc2cc3c(s2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)N1)OC(=O)N(C)C
EGIN0001598	40 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	C1[C@H](C[C@@H](C#Cc2cc3c(s2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)N1)OC(=O)N1CCOCC1
EGIN0001599	20 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	C1[C@@H](C[C@H](C#Cc2cc3c(s2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)N1)OC(=O)NCC
EGIN0001600	63 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	C1[C@@H](C[C@H](C#Cc2cc3c(s2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)N1)OC(=O)N(C)C
EGIN0001601	63 nM   	19028424	Bioorg Med Chem Lett. 	2009 Jan 1;19(1):21-6.	C1[C@@H](C[C@H](C#Cc2cc3c(s2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)N1)OC(=O)N1CCOCC1
EGIN0001602	12 nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C
EGIN0001603	27 nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@H](N)C
EGIN0001604	13 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@@H]1NCCC1
EGIN0001604	13nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@@H]1NCCC1
EGIN0001604	54 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#C[C@@H]1NCCC1
EGIN0001605	10nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)sc(c2)C#Cc1ncc(nc1)N
EGIN0001606	19 nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)cc(s2)C#C
EGIN0001607	44nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)cc(s2)C#C[C@H](N)C
EGIN0001608	54nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)cc(s2)C#C[C@@H]1NCCC1
EGIN0001609	52nM	18287036	Proc Natl Acad Sci U S A. 	2008 Feb 26;105(8):2773-8	n1cnc2c(c1Nc1ccc(c(c1)Cl)OCc1cccc(c1)F)cc(s2)C#Cc1ncc(nc1)N
EGIN0001614	110 nM  	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@@H]1N(CCC1)CCOC
EGIN0001615	88 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@@H]1N(CCC1)S(=O)(=O)C
EGIN0001616	38 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@@H]1N(CCC1)C(=O)C
EGIN0001617	120 nM  	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@@H]1N(CCC1)C(=O)OC
EGIN0001618	11 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@H]1NC[C@@H](C1)O
EGIN0001619	98 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@H]1NC[C@@H](C1)OCC
EGIN0001620	40 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	C1N[C@@H](C[C@H]1OS(=O)(=O)C)C#Cc1cc2c(s1)c(ncn2)Nc1ccc(c(c1)Cl)OCc1cccc(c1)F
EGIN0001621	90 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)CC
EGIN0001622	135 nM  	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@H]1NC[C@@H](C1)OC(=O)OCC
EGIN0001627	78 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@H]1NC[C@@H](C1)NC(=O)OCC
EGIN0001628	87 nM   	18842405	Bioorg Med Chem Lett	2008 Nov 1;18(21):5738-40	n1cnc2c(c1Nc1cc(c(cc1)OCc1cc(ccc1)F)Cl)sc(c2)C#C[C@H]1NC[C@@H](C1)NS(=O)(=O)CC
EGIN0001629	6.2µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSCc1ccccc1)/C=C(\C#N)/C(=O)c1cc(c(cc1)O)O
EGIN0001630	1.02µM 	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)O)O)CSCc1ccccc1)/C=C(\C#N)/C(=O)N
EGIN0001632	0.25µM 	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSCc1ccccc1Cl)/C=C(\C#N)/C(=O)N
EGIN0001633	1.6µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1ccc(cc1)O)/C=C(\C#N)/C(=O)N
EGIN0001636	3.3 µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1ccccc1NC(=O)C)/C=C(\C#N)/C(=O)N
EGIN0001637	8.1µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)O)O)CSc1nc2c(s1)cccc2)/C=C(\C#N)/C(=O)N
EGIN0001638	4.6µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1ccc2c(c1)cccc2)/C=C(\C#N)/C(=O)N
EGIN0001641	3 µM    	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSCc1ccc(cc1)Cl)/C=C(\C#N)/C(=O)N
EGIN0001642	2.0 µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSC1=NCCS1)/C=C(\C#N)/C(=O)N
EGIN0001644	0.70µM 	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1ncccc1)/C=C(\C#N)/C(=O)N
EGIN0001645	>8µM   	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1c(cccc1)C(=O)O)C=C(C#N)C#N
EGIN0001647	16 µM   	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSCCCC(=O)O)/C=C(\C#N)/C(=O)N
EGIN0001648	6.1µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1nc2c([nH]1)cccc2)/C=C(\C#N)/C(=O)N
EGIN0001649	91µM   	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSCC(=O)O)C=C(C#N)C#N
EGIN0001650	ND     	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSCCC(=O)O)/C=C(\C#N)/C(=O)N
EGIN0001651	2.5 µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1ccccc1)C=C(C#N)C#N
EGIN0001652	ND     	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	S(Cc1cc(cc(c1O)OC)C=C(C#N)C#N)c1nc2c(s1)cc(cc2)OCC
EGIN0001653	59µM   	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)O)O)C)C=C(C#N)C#N
EGIN0001654	17.4 µM 	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)CSc1ccc(cc1)C)C=C(C#N)C#N
EGIN0001655	112 µM  	7902440	J Med Chem. 	1993 Nov 12;36(23):3556-64.	c1(cc(c(c(c1)OC)O)C)C=C(C#N)C#N
EGIN0001701	6.4 µM 	1676428	J. Med. Chem.	1991, 34, 1896-1907	c1(ccc(c(c1)O)O)/C=C(\C#N)/C(=O)N
EGIN0001773	14.70 µM	12270171	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2893–2897	c12c(c(C#N)cnc1cc(c(c2)OCCCN1CCOCC1)OC)Nc1cc(c(cc1)F)Cl
EGIN0001775	11.75 µM	12270171	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2893–2897	c12c(c(C#N)cnc1cc(c(c2)OCCOC)OCCOC)Nc1cc(C#C)ccc1
EGIN0001777	1.692 µM	12270171	Bioorganic & Medicinal Chemistry Letters	12 (2002) 2893–2897	c12c(c(C#N)cnc1cc(c(c2)NC(=O)C=C)OCCCN1CCOCC1)Nc1cc(c(cc1)F)Cl
EGIN0001836	>10 µM	15993060	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 3778–3781	n1cnc2c(c1N)c1n(n2)cccc1
EGIN0001837	>10 µM	15993060	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 3778–3781	N(c1ncnc2nn3c(c12)cccc3)c1cc(c(cc1)F)Cl
EGIN0001838	0.063 µM	15993060	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 3778–3781	n1cnc2c(c1Nc1cc(c(cc1)OCc1cccc(c1)F)Cl)c1n(n2)cccc1
EGIN0001839	0.200 µM	15993060	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 3778–3781	n1cnc2c(c1Nc1cc(c(cc1)OCc1ccccc1)Cl)c1n(n2)cccc1
EGIN0001840	1.58 µM	15993060	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 3778–3781	n1cnc2c(c1Nc1ccc3c(c1)nc([nH]3)Cc1ccccc1)c1n(n2)cccc1
EGIN0001841	0.056 ± 0.003 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c12c(ncnc1cc(c(c2)OC)OC)Nc1cc(c(OCc2ncccc2)cc1)C
EGIN0001842	0.005 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(ON3CC[C@@H](CC3)C)cc(cc2ncn1)OC)Nc1cc(c(OCc2ncccc2)cc1)Cl
EGIN0001843	<0.002 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(OC3CCN(CC3)C)cccc2ncn1)Nc1cc(c(OCc2cc(F)ccc2)cc1)Cl
EGIN0001844	1.1 ± 0.085 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(OC3CCN(CC3)C)cccc2ncn1)Nc1cc(c(cc1)OC)Cl
EGIN0001845	0.024 ± 0.001 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(OC3CCOCC3)cccc2ncn1)Nc1cc(c(OCc2ncccc2)cc1)Cl
EGIN0001846	<0.002 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(OC3CCN(CC3)C)cccc2ncn1)Nc1cc(c(OCc2ncccc2)cc1)Cl
EGIN0001847	<0.002 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(OC3CCN(CC3)C)cccc2ncn1)Nc1cc(c(OCc2nccnc2)cc1)Cl
EGIN0001848	<0.002 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(OC3CCN(CC3)C)cccc2ncn1)Nc1cc(c(OCc2ncsc2)cc1)Cl
EGIN0001849	0.070 ± 0.014 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(OC3CCN(CC3)C)cccc2ncn1)Nc1ccc(OCc2ncccc2)cc1
EGIN0001850	0.024 ± 0.010 µM	16055332	Bioorganic & Medicinal Chemistry Letters 	15 (2005) 4226–4229	c1(c2c(ncn1)cccc2OC)Nc1cc(c(OCc2ncccc2)cc1)Cl
EGIN0001862	0.026 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2ccc(cc2)OCc2ccccc2)o1
EGIN0001863	0.031 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2ccc(cc2)OCc2cc(ccc2)F)o1
EGIN0001864	0.10 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2ccc(cc2)OCc2cc(ccc2)Br)o1
EGIN0001865	0.36 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2ccc(cc2)OCc2cc(ccc2)C(F)(F)F)o1
EGIN0001866	0.022 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2ccccc2)Cl)o1
EGIN0001867	0.025 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2ccccc2)Br)o1
EGIN0001868	0.09 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)OC)o1
EGIN0001869	0.20 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2ccccc2)C(F)(F)F)o1
EGIN0001870	0.22 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)C(F)(F)F)o1
EGIN0001871	0.026 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)CCC)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001872	0.024 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)C(C)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001873	0.030 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)c1ccccc1)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)C(F)(F)F)o1
EGIN0001874	0.030 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)c1ncccc1)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)C(F)(F)F)o1
EGIN0001875	0.026 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(NCCS(=O)(=O)c1nccn1C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)C(F)(F)F)o1
EGIN0001876	0.017 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(OCCS(=O)(=O)C)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001877	0.028 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(OCCS(=O)(=O)c1ccccc1)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001878	0.038 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2ccccc2)Cl)o1)NCCCCS(=O)(=O)c1ccccc1
EGIN0001879	0.02 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(N(CCS(=O)(=O)C)CCC)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001880	0.022 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(N(CCS(=O)(=O)C)CC#N)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001881	0.141 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(N(CCS(=O)(=O)C)Cc1ccccc1)c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001882	0.141 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(N1CC[S@@+](CC1)[O-])c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)C(F)(F)F)o1
EGIN0001883	0.018 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(N1CC[S@@+](CC1)[O-])c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2cc(ccc2)F)Cl)o1
EGIN0001884	0.035 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(N1CC[S@@+](CC1)[O-])c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2ccccc2)F)o1
EGIN0001885	0.023 µM	16777410	Bioorganic & Medicinal Chemistry Letters	16 (2006) 4686–4691	C(N1CC[S@@+](CC1)[O-])c1ccc(c2ccc3c(c2)c(ncn3)Nc2cc(c(cc2)OCc2ccccc2)Cl)o1
EGIN0001964	<2 nM	17869514	Bioorganic & Medicinal Chemistry Letters	17 (2007) 6326–6329	c1ccc2c(c1OC[C@@H]1N(CCC1)C(=O)CO)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0001965	2 nM	17869514	Bioorganic & Medicinal Chemistry Letters	17 (2007) 6326–6329	c1ccc2c(c1OC[C@H]1N(CCC1)C(=O)CO)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0001966	4 ± 2nM	17869514	Bioorganic & Medicinal Chemistry Letters	17 (2007) 6326–6329	c1ccc2c(c1OCCN(C)C(=O)CO)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0001967	<2 nM	17869514	Bioorganic & Medicinal Chemistry Letters	17 (2007) 6326–6329	c1ccc2c(c1OC[C@H](N(C)C(=O)CO)C)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0001968	19 ± 10nM	17869514	Bioorganic & Medicinal Chemistry Letters	17 (2007) 6326–6329	c1ccc2c(c1OC[C@@H](N(C)C(=O)CO)C)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0001969	<2 nM 	17869514	Bioorganic & Medicinal Chemistry Letters	17 (2007) 6326–6329	c1ccc2c(c1O[C@H](C)CN(C)C(=O)CO)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0001970	22 ± 10nM	17869514	Bioorganic & Medicinal Chemistry Letters	17 (2007) 6326–6329	c1ccc2c(c1O[C@@H](C)CN(C)C(=O)CO)c(ncn2)Nc1cc(c(cc1)OCc1ncccc1)Cl
EGIN0001976	<0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)Cl)OCc1cc(ccc1)F
EGIN0001977	0.005 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001978	<0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)Cl)Oc1ccc(nc1)C
EGIN0001979	<0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)C)OCc1cccc(c1)F
EGIN0001980	0.005 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)C)OCc1ccccn1
EGIN0001981	0.011 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)C)Oc1ccc(nc1)C
EGIN0001982	0.005 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)F)Oc1ccc(nc1)C
EGIN0001983	0.003 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)OC)OCc1cc(ccc1)F
EGIN0001984	0.017 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CC[C@H](CC1)O)Nc1ccc(c(c1)OC)OCc1ncccc1
EGIN0001985	0.003 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCNC)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001986	0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CCN(CC1)C)Nc1ccc(c(c1)Cl)OCc1ncccc1
EGIN0001987	<0.001 µM	18182285	Bioorganic & Medicinal Chemistry Letters	18 (2008) 959–962	n1cnc(c2c1[nH]nc2OCCN1CCN(CC1)C(=O)C)Nc1ccc(c(c1)Cl)OCc1ncccc1
